Word,Frequency
lay,0.00078363525
proprietor,0.0007824504
giving,0.0007794292
supplied,0.00077862176
instance,0.0007783863
manufactured,0.0007765248
subscriber,0.0007752398
comparative_advertising,0.0007746869
package_holiday,0.0007736175
course,0.00077236653
irrespective,0.00077207823
evidence,0.000771667
nutrition,0.0007706148
information_society,0.00077012676
society,0.0007701224
equivalent,0.0007685799
linked,0.0007680394
final,0.00076776056
seised,0.0007667387
arrangement,0.0007651724
foreign_currency,0.00076261396
italian_republic,0.0007592349
online,0.0007589848
detailed,0.0007586844
fixed,0.00075633114
imposed,0.00075579126
standard,0.00075572723
kingdom_denmark,0.0007538349
put,0.00075179787
examine_motion,0.00074942294
imbalance,0.0007479897
entry,0.00074670196
grant,0.0007460806
known,0.00074367126
day,0.0007402627
pursuant,0.0007374528
document,0.00073575444
television,0.00073560403
tribunal,0.00073507306
easily_understood,0.00073451496
alter,0.00073445885
nutrition_health,0.0007332463
since,0.0007322384
act,0.00073214114
building,0.00073145726
energy,0.00073100626
option,0.0007307177
supplementary,0.0007306659
luxembourg,0.0007302554
directory,0.0007282402
say,0.00072594953
tax,0.0007214193
link,0.00072050805
ensuring,0.00071877416
relationship,0.00071867823
chain,0.00071744405
permit,0.0007172727
serious,0.0007154575
binding,0.0007139019
imposes,0.00071227184
tobacco,0.000711612
device,0.0007110415
individually,0.0007108185
entitled,0.00071034505
already,0.0007092033
duchy,0.00070496084
grand_duchy,0.00070496066
offered,0.00070437416
actually,0.0007006018
drafted,0.0007004164
mandatory,0.0006984509
enable,0.00069816643
food_safety,0.0006971476
observant,0.0006968587
reasonably_well,0.0006968556
caused,0.0006958944
removal,0.0006939865
affect,0.00069298985
identical,0.00069159333
sold,0.00069136213
kind,0.00069000694
difference,0.0006886878
incurred,0.0006821261
insurance,0.0006816891
infringement,0.00068112067
bearing,0.00067940645
maximum,0.0006787279
consent,0.0006780728
area,0.0006777128
regarding,0.00067624904
declared,0.0006715594
spanish,0.00066721026
transactional_decision,0.00066285784
transactional,0.0006628481
additional,0.00066225335
note,0.0006605423
direct,0.00066036126
calculating,0.0006601863
organic_production,0.00065894664
accompanied,0.0006582682
adopted,0.00065756397
corresponding,0.0006562247
whereby,0.0006550981
behalf,0.00065423275
remuneration,0.0006524751
net,0.0006519533
definition,0.0006511467
essential,0.00065007486
function,0.0006500443
beer,0.0006496891
observant_circumspect,0.000649266
circumspect,0.000649266
exclusively,0.0006487406
charter_fundamental,0.00064832263
charter,0.0006483083
good_faith,0.0006475143
together,0.00064588874
statutory,0.00064516306
meet,0.0006438507
satisfy,0.00064147625
operation,0.00064067147
defect,0.00063852756
default,0.00063659815
reimbursement,0.00063633523
thus,0.00063507596
company,0.0006333044
reason,0.00063201826
invalidity,0.0006311517
milk,0.0006307452
informed_reasonably,0.0006303341
drafted_plain,0.0006293883
ceiling,0.00062634517
connected,0.0006259513
comparison,0.0006246288
variable,0.0006240242
verification,0.0006216762
equivalence,0.00061996037
prohibited,0.00061993004
seeking,0.0006198238
institution,0.0006197362
sufficiently,0.00061958405
medical,0.0006194128
implementation,0.000619344
come,0.0006188315
determining,0.00061877613
high,0.0006187326
different,0.0006179008
cheese,0.0006169884
therefore,0.0006163872
distribution,0.0006158795
give_rise,0.0006155645
connection,0.0006144114
channel,0.0006142469
processing,0.00061158545
advantage,0.000609934
injunction,0.00060910895
list,0.0006078937
transposing,0.0006077689
economic_consequence,0.00060615165
away,0.0006056606
offering,0.00060406607
carrying,0.00060382567
become,0.00060295657
signed,0.0006010649
performed,0.0005992034
expressly,0.00059850106
applying,0.00059710356
particularly,0.0005963648
using,0.0005953001
inform,0.0005942759
tour,0.0005942525
package_tour,0.0005942488
brand,0.00059257774
misleading_comparative,0.00059062167
responsible,0.00059058215
agency,0.0005898564
telephony,0.0005889651
identified,0.0005884264
assessed,0.00058717385
implementing,0.00058555964
associated_guarantee,0.00058481726
telecommunication,0.000583553
thereby,0.0005832153
legislative,0.00058106746
calculated,0.000580256
designated,0.00057885976
imposing,0.0005786589
percentage,0.0005781433
medicinal,0.0005781345
burden,0.0005776775
finland,0.000577507
quantitative,0.00057583355
benefit,0.00057463563
label,0.00057418575
long,0.00057398126
feature,0.0005730057
understand,0.0005709449
actual,0.0005700849
recognition,0.0005670744
prize,0.00056663534
reputation,0.000564676
sign,0.00056365074
detriment,0.0005626215
united,0.0005570442
united_kingdom,0.0005570442
customer,0.0005565586
brand_name,0.00055614545
although,0.00055532967
challenge,0.00055498997
enforceable,0.0005537152
personal,0.00055367453
listed,0.00055301527
inadmissible,0.0005516484
interim,0.00055048894
real,0.0005502274
seek,0.00054988754
treatment,0.0005495942
accession,0.0005484753
degree,0.00054840936
original,0.0005472693
supplement,0.0005427706
association,0.000540383
month,0.00054003065
analysis,0.0005386274
entry_force,0.00053791207
existed,0.0005372549
neither,0.0005363141
higher,0.00053607195
portuguese,0.00053589355
organism,0.000534504
lead,0.0005329287
lawfully_manufactured,0.0005321667
geographic,0.00053004996
import,0.00052945554
restore,0.00052943244
individually_negotiated,0.00052940665
organisation,0.0005283628
bilateral,0.0005282157
que,0.00052680937
find,0.00052460295
collection,0.0005240379
negotiated_away,0.00052242377
business_premise,0.00052242173
equipment,0.00052207813
construction,0.00052203855
security,0.00051833515
unfavourable,0.0005183244
advance,0.0005179159
granting,0.0005178159
display,0.000515827
exceed,0.00051494665
authorises,0.0005148781
significant_imbalance,0.0005140069
facility,0.0005139009
movement,0.00051334203
limited,0.00051306706
impose,0.00051276595
natural_mineral,0.0005113649
mineral,0.0005113649
code,0.00051105313
investment,0.000510349
virtue,0.0005102844
previously,0.00050950143
clearly,0.00050946226
concern,0.00050824054
charged,0.00050730305
establishment,0.00050580205
monthly,0.0005054784
incompatible,0.00050546293
austria,0.0005035842
convention,0.00050214527
eighth,0.00050187093
aware,0.00050179934
confer,0.000499339
consisting,0.0004976299
prohibit,0.00049689016
declaration,0.00049665227
manufacture,0.0004934275
reasonable,0.0004927368
balance,0.0004924974
exception,0.0004924436
transparency,0.00049181527
situated,0.000491259
index,0.0004912481
decide,0.00049096096
correctly,0.00048947625
denominated,0.00048909127
intermediation,0.00048739472
consequently,0.00048639215
entail,0.00048568327
award,0.0004855363
newspaper,0.00048493748
control,0.00048461292
laying_procedure,0.00048362926
termination,0.0004828004
possibility,0.0004821935
open,0.0004821864
caller,0.0004811541
added,0.0004804689
mechanism,0.00047897027
shop,0.0004782553
received,0.00047812363
quality,0.00047611317
sentence,0.00047436668
free_movement,0.00047413542
drawn,0.00047334458
travel_organiser,0.00047274758
create,0.00047227895
refund,0.0004721985
upon,0.00047194574
exist,0.00047164146
human_consumption,0.0004714705
grantor,0.00047119032
arbitration,0.000470208
disclosed,0.00046963693
disclosed_factor,0.00046963693
met,0.00046923975
transaction,0.0004690729
enables,0.0004690378
flight,0.0004680059
renewal,0.00046745717
falling,0.00046588134
denominated_foreign,0.00046547677
notice,0.0004650013
private,0.00046067568
damage_caused,0.00045928406
detail,0.00045911083
derive,0.00045842893
expiry,0.00045810651
payable,0.00045629896
particularly_unfavourable,0.00045589838
return,0.0004557919
satisfies,0.00045574582
communication_network,0.00045430392
accommodation,0.00045238473
delivery,0.00045185673
maintaining,0.00045183298
necessarily,0.00045126138
design,0.00045098117
whole,0.00045091662
compatible,0.00045089994
august,0.00044965834
delay,0.00044953948
prevents,0.0004473935
thereto,0.0004464234
knowledge,0.00044516314
pdo,0.00044478377
proper_construction,0.00044385678
proper,0.00044385204
covering,0.00044338845
entered,0.00044326307
iii,0.0004426248
progress,0.00044165266
adaptation,0.00044165266
landgericht,0.00044161984
source,0.00044159967
negotiation,0.0004415857
address,0.000439974
compared,0.0004397316
refuse,0.00043884668
issued,0.00043816827
drink,0.00043811463
durable,0.00043791698
object,0.00043778945
otherwise,0.000437472
potential,0.00043697093
adequacy,0.00043643106
ireland,0.00043617786
health_claim,0.0004352383
false,0.0004351255
granted,0.00043323188
wording,0.00043315726
kind_affect,0.00043288743
transposition,0.000432602
annual,0.0004320393
involving,0.00043052286
nutrient,0.00042925638
interconnection,0.00042895626
confers,0.00042754508
invitation,0.00042569468
assessing,0.00042536657
appear,0.00042470937
legally,0.00042380497
lodged,0.0004235762
bring,0.00042302287
pending,0.00042279818
lack,0.0004220087
competing,0.00042081706
czech,0.0004205033
forming,0.00042034002
relate,0.00042002872
animal,0.0004197078
subsequently,0.00041955072
word,0.00041941562
constituting,0.0004191628
list_ingredient,0.00041804815
creditworthiness,0.0004170452
draw,0.00041555107
precise,0.00041463008
run,0.00041359157
conditional,0.00041266263
correspond,0.00041102903
portability,0.0004102026
indent,0.00041009663
insolvency,0.00040991078
simply,0.00040936226
representative,0.00040836024
base,0.00040814103
combined,0.00040782723
opinion,0.0004077259
causal_link,0.00040751538
causal,0.00040750596
consists,0.0004070607
promissory,0.00040668974
injured,0.00040663697
criminal,0.00040618092
three,0.00040601255
programme,0.00040596857
television_programme,0.00040596857
obtained,0.0004046417
potentially,0.00040456312
continuing,0.00040355057
exercised,0.00040332382
deposit,0.000400235
revising,0.00039986533
apartment,0.00039973322
emergency_call,0.00039947397
location,0.0003994668
avoid,0.00039938174
indirect,0.00039892519
bank,0.00039861663
equivalence_effectiveness,0.00039744057
shape,0.00039742174
presence,0.00039628876
licence,0.00039583805
refer,0.0003957109
evocation,0.00039483685
wish,0.00039441304
excluded,0.0003940721
addition,0.00039381688
tenth,0.00039331132
printed,0.00039277793
indicated,0.00039264883
disease,0.00039257243
establishes,0.00039195386
generic,0.00039194475
excessively,0.00039142603
omission,0.00039136442
distinguishing,0.0003913636
proportionality,0.0003907039
held,0.00039007174
merely,0.00038982465
obtain,0.00038948888
enabling,0.0003894181
approval,0.000388663
bringing,0.00038778348
official,0.00038739634
favourable,0.00038713473
implement,0.0003863715
component,0.00038624828
suitable,0.00038614526
invitation_purchase,0.00038500025
bottle,0.0003849206
notification,0.0003848758
determination,0.00038428578
bundesgerichtshof,0.00038325638
concluding,0.00038295906
basic,0.0003829415
approved,0.00038273624
removing,0.00038259322
remove,0.0003818753
indicate,0.00038087257
objectively,0.0003808119
comparable,0.0003807068
apparent,0.00038060182
identify,0.00038008305
email,0.00037990336
lower,0.00037895484
replacement,0.00037809738
existing,0.0003775135
model,0.0003764798
home,0.00037641765
accessible,0.0003759065
stipulation,0.00037541386
selection,0.00037537504
installed,0.00037509733
space,0.00037466874
equivalent_quantitative,0.00037413335
adoption,0.00037412922
cancel,0.00037408207
properly,0.00037380683
merit,0.00037330098
traveller,0.0003730491
communicated,0.00037303683
contain,0.00037267266
possession,0.00037217521
scientific,0.00037200062
activation,0.00037153348
prevented,0.0003712776
fund,0.0003711878
rental,0.00037068425
identity,0.00037065218
slovak,0.00037059895
vitamin,0.0003705653
valid,0.0003702107
sought,0.00036918127
considers,0.00036865316
provenance,0.00036852638
money,0.00036838918
entirety,0.00036746252
incorporated,0.00036659848
exclusive,0.000366465
beyond,0.00036426497
early,0.00036355198
applicant,0.00036333638
sole,0.0003632357
concludes,0.0003626332
informing,0.0003625573
reduction,0.0003617898
netherlands,0.00036173835
transmitted,0.00036161518
decree,0.00036104457
authorised,0.0003605524
evaluate,0.00036002058
tourist,0.00035975422
dealing,0.0003596613
kg,0.00035958513
independent,0.0003595551
raise,0.00035911985
handling_emergency,0.00035884843
caller_location,0.0003588481
call_single,0.000358848
handling,0.0003588474
quantity,0.00035776224
taxation,0.00035758974
increase,0.0003573125
cour,0.00035701567
bound,0.000356987
agent,0.00035670804
air,0.00035653144
ordered,0.00035625743
mind,0.00035590856
speed,0.00035493379
separate,0.00035469304
spirit_drink,0.00035459822
spirit,0.00035459822
later,0.0003539812
life,0.0003536771
lack_conformity,0.00035355994
importation,0.00035342082
transparent,0.00035317164
adequate,0.00035266695
impression,0.00035194377
back,0.00035175102
finance,0.00035149048
resolving,0.00035086987
roaming,0.00035079353
competition,0.00035042432
northern,0.00035032982
polish,0.00034911753
exercising,0.00034897766
consistent,0.00034880225
lodge,0.00034733614
begin,0.00034585214
derived,0.00034483388
incur,0.00034462454
ensured,0.00034454712
size,0.00034444418
choice,0.00034418344
produce,0.00034380716
processing_personal,0.00034322843
debtor,0.00034305043
expression,0.00034271475
compulsory,0.0003421353
placed,0.00034098813
interpreting,0.00034059642
complied,0.0003405129
alone,0.00034031615
letter,0.00034010859
airport,0.0003399865
longer,0.0003399552
late,0.00033876966
task,0.00033859117
seventh,0.0003384397
symbol,0.00033829935
il,0.00033829684
threshold,0.00033822036
item,0.00033780836
delivered,0.00033767082
unlawful,0.0003364826
profit,0.00033617218
observed,0.00033544854
image,0.00033436768
group,0.00033418133
generally,0.00033336575
via,0.0003331755
contracting,0.00033287314
van,0.00033279922
capacity,0.00033259267
restoration,0.00033219578
placing,0.00033134298
principal,0.00033089943
wrongly,0.00032920187
mentioned,0.00032912928
minimum,0.00032899904
removed,0.0003284186
difficult,0.0003280749
excessively_difficult,0.00032807403
transposed,0.0003279688
table,0.00032710913
impossible,0.00032640752
annulled,0.00032491022
regional,0.0003247397
assistance,0.00032473402
confusion,0.00032469255
examining,0.00032197882
discretion,0.00032184296
active,0.0003213611
supreme,0.00032059365
previous,0.00032041236
equal,0.00031983713
expressed,0.00031897967
client,0.00031854
oral,0.00031846995
feasible,0.00031824646
technically_feasible,0.00031824643
technically,0.00031824643
co,0.0003174528
temporal,0.00031740637
go,0.00031738973
mere,0.00031712835
assert,0.0003169834
suspend,0.00031641932
timeshare,0.00031609027
preventing,0.00031597668
firm,0.00031516163
permitted,0.0003148776
transport,0.00031431977
diligence,0.00031431118
romanian,0.0003141466
four,0.00031365443
departure,0.0003133635
amortisation,0.0003131877
complaint,0.0003124028
adversely,0.00031231673
trip,0.00031206623
categorised,0.00031136695
mislead,0.00031124832
functioning,0.00031110374
perception,0.00031066267
receive,0.00031015355
intellectual,0.00030953455
intellectual_property,0.00030953283
directory_enquiry,0.0003093482
enquiry,0.00030934467
render,0.0003092148
undertaken,0.00030892764
conferring,0.00030835625
limiting,0.00030787534
indicating,0.0003075084
separately,0.00030721907
contrast,0.00030668903
unilaterally,0.00030630545
feed,0.00030610923
staying,0.00030609535
setting,0.00030605926
beverage,0.00030602195
conclude,0.00030562113
visual,0.00030508955
successful,0.00030486716
undertakes,0.00030432566
excluding,0.00030430855
operated,0.00030421925
ordinary,0.00030388284
ley,0.00030354442
entitled_prevent,0.000303404
enrichment,0.00030336418
platform,0.00030307868
buying,0.0003029627
opportunity,0.00030237742
owner,0.00030192567
plain_intelligible,0.00030055942
nutritional,0.0003004513
adr,0.00030005904
work,0.00030003893
suspension,0.00029997158
complete,0.00029960778
lawfulness,0.000299292
compare,0.00029902373
se,0.00029866488
replacing,0.00029849287
field,0.00029837847
replace,0.00029782427
legitimately,0.00029776938
mention,0.00029733015
defeat,0.0002967087
defeat_device,0.0002967087
concise,0.00029633372
privacy,0.0002957734
discriminatory,0.00029555446
affected,0.00029540504
protects,0.0002952915
dangerous,0.00029485792
pictograms,0.00029462203
expose,0.00029414793
card,0.00029373102
sweden,0.00029367197
craft,0.00029350366
temporally,0.00029350357
exclusion,0.00029343713
rent,0.00029288422
week,0.00029246506
altering,0.00029168982
allocated,0.0002915584
copyright,0.00029154535
initial,0.0002915239
last,0.00029092559
attributed,0.0002907213
ownership,0.00029061077
decisive,0.00028984243
reparation,0.0002896392
inertia,0.0002889274
amsterdam,0.00028872903
juzgado,0.0002886982
novel,0.0002885277
packet,0.00028788386
warning,0.0002878838
usually,0.00028758709
exceeds,0.00028753257
organised,0.00028732957
handed,0.0002863196
exhaustively,0.00028522243
disposal,0.00028517385
loss,0.00028494457
secured,0.0002848981
founded,0.00028477018
remain,0.00028457778
doubt,0.0002841476
subscription,0.00028352806
combination,0.00028295588
behaviour,0.00028287614
dissuade,0.0002825082
bad,0.0002822537
reviewing,0.00028198442
zero,0.00028176658
social,0.00028158113
significantly,0.0002813347
alternative,0.00028116663
adjustment,0.0002810442
retailer,0.0002809106
cee,0.00028076093
subsequent,0.00028066433
past,0.00027917902
euro,0.00027917128
mg,0.0002789989
fulfilled,0.00027870355
support,0.00027843827
finished,0.00027820896
stipulate,0.0002781244
duly,0.00027729143
software,0.00027725217
transmission,0.00027653665
governed,0.00027601342
precluded,0.00027542908
custom,0.00027511653
extend,0.00027360776
save,0.00027350217
proof,0.00027344696
exists,0.00027336396
borne,0.00027334678
former,0.00027306148
advertised,0.00027304003
notwithstanding,0.0002729339
equity,0.0002728562
unknown,0.00027259474
publicity,0.00027254384
specifically,0.00027216342
incumbent,0.00027187323
sell,0.00027141918
claiming,0.00027118705
regardless,0.00027092107
whereas,0.00027091365
completed,0.0002707574
acquired,0.00027070835
settlement,0.00027053378
plant,0.00027020066
pursued,0.00026943043
low,0.00026840347
government,0.0002673202
consumed,0.00026697695
calculate,0.00026687316
approach,0.00026636914
recipient,0.00026563247
radio,0.0002651136
distinctive_character,0.00026504206
character,0.00026504206
distinctive,0.00026504206
prove,0.00026454963
gift,0.00026440306
vendor,0.00026430807
storage,0.00026383493
surrounding,0.00026362337
invalid,0.00026356828
install,0.00026352578
represents,0.00026323006
equipped,0.00026300416
fully,0.0002628339
addressed,0.00026217572
presented,0.00026201038
reflects,0.0002619907
derogation,0.0002617007
reasoned,0.00026157114
canvassing,0.00026110248
designate,0.00026092803
problem,0.0002608273
difficulty,0.00025991502
fresh,0.00025990882
rome,0.00025942287
check,0.00025911446
legislature,0.00025907534
suffered,0.00025883614
observance,0.00025882135
vi,0.00025873934
environment,0.00025810636
displayed,0.00025748042
fault,0.00025715868
simple,0.0002566421
broadcast,0.0002565068
supplemented,0.00025639028
boarding,0.000255865
denied,0.000255865
might,0.00025574068
pricing,0.00025545366
appears,0.0002548463
competence,0.00025473404
enforce,0.00025470104
italy,0.00025432947
export,0.00025411713
protecting,0.00025405554
eur,0.00025341235
interpret,0.00025339954
per,0.00025279901
contact,0.00025258985
grande,0.0002525444
formal,0.00025227826
adverse,0.00025206964
serf,0.0002519571
likelihood,0.00025180177
exploitation,0.0002513859
rather,0.00025137584
located,0.00025134892
appel,0.0002509214
restitutory,0.00025038095
dealer,0.00025030997
inasmuch,0.00024992684
inclusion,0.0002498095
officio,0.0002496899
ex,0.0002496899
follow,0.00024935626
victim,0.0002493337
indexed,0.0002491112
attention,0.0002489625
grammatically,0.0002487288
showing,0.0002486859
namely,0.00024855373
intervene,0.00024809234
primera,0.0002480093
instancia,0.0002480093
hear,0.0002473609
fixing,0.00024567574
intervention,0.0002455564
alleged,0.00024552544
quantitative_restriction,0.00024475425
owned,0.00024436417
coverage,0.00024398975
promotion,0.00024352109
approximate,0.00024336141
landesgericht,0.00024271912
linz,0.00024271823
fix,0.00024242881
pleaded,0.00024242132
ordering,0.0002422517
distributor,0.00024197946
territorial,0.00024195564
restricting,0.0002418132
hof,0.00024169777
requesting,0.00024113817
immediately,0.00024110878
domain,0.00024099967
romania,0.00024085554
traffic,0.0002407656
involved,0.00024059862
delegated,0.00024020378
repute,0.00023974499
dentist,0.00023963422
bread,0.00023953097
accordingly,0.00023932087
inaccurate,0.00023894089
step,0.00023884184
relief,0.00023872765
certainty,0.00023866308
ability,0.00023851318
magistrate,0.00023771111
scheduled,0.00023732436
obliges,0.00023640279
appearing,0.000236077
ancillary,0.00023593371
followed,0.00023560417
volume,0.00023531527
cigarette,0.0002347025
independence,0.00023446511
impartiality,0.00023446021
residential,0.00023422808
france,0.0002339663
inquiry,0.00023338443
nullity,0.00023331287
buy,0.00023329322
paris,0.00023317155
guaranteed,0.00023309009
sector,0.00023273689
continued,0.00023256562
packaged,0.00023207422
catalogue,0.00023207313
targeted,0.00023202863
injurious,0.0002319326
holding,0.00023185789
circulation,0.00023146792
ultimately,0.0002311877
protective,0.00023109553
occurrence,0.00023042424
