Word,Frequency
single,0.0010144116
included,0.0010093881
carried,0.0010061809
ii,0.0010048222
satisfied,0.0010036082
food_safety,0.0010017325
registered,0.0010011387
preliminary,0.000997211
common_regulatory,0.0009948678
assurance,0.0009887448
establish,0.000986616
proprietor,0.000986503
country,0.0009856942
considered,0.0009850637
german_selected,0.000984893
german,0.000984893
likely,0.0009847612
selling,0.0009834652
belgium,0.0009813097
sufficient,0.0009793435
vehicle,0.0009791624
defendant,0.0009788524
sold,0.00097334327
contained,0.0009729148
technical,0.00097132806
professional,0.00097058516
shop,0.00096630555
allow,0.0009635685
link,0.0009627826
observant,0.00095924136
reasonably_well,0.0009592401
necessary_comply,0.0009583989
package_travel,0.00095547864
lawyer,0.00095340674
injunction,0.0009487764
course,0.0009481707
document,0.0009418564
though,0.000939928
rise,0.0009393665
amendment,0.0009385241
mortgage_enforcement,0.000937517
least,0.00093494705
capable,0.0009332655
natural_person,0.00093319925
ultimate,0.0009304639
kingdom_spain,0.00093031116
annulment,0.0009213119
resulting,0.0009186071
produced,0.00091794605
kingdom_belgium,0.00091565185
organiser,0.0009055283
lawfully,0.00090424425
even_though,0.0009037749
way,0.00090063334
faith,0.0008997358
french,0.00089899136
preliminary_ruling,0.0008967546
sixth,0.00089594524
sixth_chamber,0.00089594355
informed_reasonably,0.0008868214
related,0.00088620867
online,0.0008853479
affect,0.00088453275
circumspect,0.00088452676
observant_circumspect,0.00088452565
medicinal,0.0008842292
type,0.00088365196
scheme,0.0008825664
statement,0.00088145956
effective,0.0008812853
manner,0.000880492
linked,0.0008789053
appropriate,0.00087836693
void,0.00087543164
continue,0.0008748155
alia,0.00087309047
inter_alia,0.0008730897
inter,0.000873088
television,0.00087227765
equipment,0.00087124534
relationship,0.00086976966
italian_republic,0.00086918555
region,0.0008678639
civil,0.00086365605
withdrawal,0.00086234853
hand,0.0008617127
failure,0.000859455
act,0.0008578726
sale_ultimate,0.00085565733
category,0.0008555019
containing,0.0008549016
change,0.00085355464
either,0.000850477
obliged,0.000847267
factual,0.0008437764
allows,0.00084241835
tribunal,0.000841131
equivalent,0.0008400778
include,0.0008380218
holiday,0.00083772524
conferred,0.00083703146
area,0.0008367855
pursuant,0.00083573034
directory,0.0008346072
justified,0.0008337082
away,0.0008318925
breach,0.00083035213
instrument,0.00082839024
good_faith,0.0008282575
statutory,0.0008278909
since,0.00082744105
passenger,0.00082437217
seised,0.00082349306
lay,0.0008221796
final,0.0008221462
lack,0.0008199453
luxembourg,0.0008180073
individually,0.0008163051
tobacco,0.0008144775
device,0.00081410736
remedy,0.0008135855
kind,0.0008081645
di,0.00080754585
end_user,0.0008070126
real,0.0008053756
identical,0.000804744
includes,0.0008041427
investment,0.0008034594
offered,0.00080300483
comparison,0.0008014644
certain_aspect,0.000801381
defect,0.00080121745
mandatory,0.00079105305
extent,0.00078915857
licence,0.0007865972
chamber_answer,0.0007857382
comparative_advertising,0.00078294415
relied,0.0007829296
specification,0.0007809136
fee,0.0007803674
plain,0.00077938475
total,0.00077927037
bearing,0.00077880797
medical,0.0007787916
imposed,0.00077598373
instance,0.00077399303
supplied,0.00076812453
grand_duchy,0.0007674833
duchy,0.0007674827
evocation,0.00076343655
imbalance,0.00076253206
netherlands,0.000760866
entitled,0.000755105
tax,0.0007540628
justice,0.0007517499
en,0.0007446173
procedural,0.00074390735
duration,0.00074020476
burden,0.00073943654
insurance,0.0007370747
genetically_modified,0.00073585834
modified,0.0007358583
genetically,0.0007358581
notification,0.0007346626
foreign_currency,0.00073272176
position,0.0007294132
given,0.0007285299
serious,0.0007264776
misleading_comparative,0.00072521064
label,0.0007230707
nutrition,0.00072256406
corresponding,0.0007207793
default,0.00072005787
connection,0.0007199316
satisfy,0.0007180871
invalidity,0.0007176883
company,0.00071715284
tariff,0.0007158183
germany,0.0007157689
grant,0.0007152111
transpose,0.00071178994
proportionate,0.0007117536
become,0.0007105478
processing,0.00070984213
list,0.00070907996
creditworthiness,0.00070335966
together,0.00070237514
institution,0.00070235005
applied,0.0007007524
lack_conformity,0.00070071575
already,0.0007004701
governing,0.0006986436
irrespective,0.00069798215
maximum,0.00069622707
review,0.000695275
actually,0.0006929755
charter,0.00069214706
charter_fundamental,0.0006921402
specified,0.0006920716
behalf,0.00069180503
organic,0.00068937585
package_holiday,0.000689072
fixed,0.0006890211
federal,0.00068901194
connected,0.00068539754
irrelevant,0.00068419747
entry,0.0006828507
granted,0.0006821525
apartment,0.00068187935
subscriber,0.0006818185
negotiated_away,0.00067863235
business_premise,0.0006786322
prohibit,0.00067578204
consent,0.0006749094
capital,0.0006748374
arrangement,0.0006727777
consisting,0.00067268807
possibility,0.0006714689
laying_procedure,0.00067076704
calculation,0.0006692337
option,0.00066726125
applying,0.00066559506
movement,0.00066491053
advantage,0.00066462014
permit,0.0006636613
thereby,0.0006607833
supplementary,0.00065990555
control,0.0006596015
say,0.00065929804
clear,0.0006588446
restriction,0.0006582007
supplement,0.00065803743
telecommunication,0.00065703335
adopting,0.00065627735
function,0.00065552356
examine_motion,0.0006551013
declaration,0.0006550554
personal,0.000653538
long,0.0006516178
open,0.0006497502
nutrition_health,0.00064959587
transactional_decision,0.0006474816
transactional,0.0006474803
reason,0.000646553
stage,0.0006438342
enable,0.0006438054
reputation,0.0006429799
essential,0.00064202206
adopted,0.00064078585
sign,0.0006402266
extension,0.000638906
direct,0.00063659163
imposing,0.0006364729
charged,0.000632481
day,0.00063195924
clearly,0.00063074875
security,0.0006295819
size,0.000628193
organisation,0.0006280249
monthly,0.00062779133
additional,0.00062711776
whereby,0.00062641385
feature,0.00062340224
economic_consequence,0.0006229485
associated_guarantee,0.0006200709
determining,0.00061779283
manufactured,0.000617694
federal_republic,0.0006166052
agreed,0.0006161189
prohibited,0.0006158107
verification,0.00061577535
therefore,0.0006151278
enables,0.0006099173
inform,0.00060974364
radio,0.00060876756
individually_negotiated,0.0006081505
known,0.0006077008
imposes,0.0006073303
seek,0.0006064553
delivery,0.0006050274
infringement,0.0006038644
ensuring,0.0006037129
free_movement,0.00060360524
benefit,0.00060288666
expressly,0.00060188764
accompanied,0.00059948507
covering,0.0005970674
conduct,0.0005936113
exclusively,0.00059346313
easily,0.0005920957
collection,0.0005918085
establishment,0.00059149845
channel,0.0005902925
responsible,0.000589921
calculating,0.00058961
variable,0.0005896034
drafted,0.0005873553
indicated,0.0005867388
new,0.0005863788
manufacture,0.0005852383
aware,0.0005840307
balance,0.000582466
definition,0.0005817568
payable,0.00058172416
disclosed,0.00058065745
disclosed_factor,0.0005806574
high,0.0005795466
removal,0.00057758164
received,0.00057694706
potentially,0.00057625514
different,0.0005759179
exception,0.00057439617
neither,0.0005715241
come,0.00057029387
instalment,0.00056707853
transparency,0.0005670169
situated,0.0005666968
legal_factual,0.0005656751
intermediation,0.0005645314
limited,0.00056446705
directly,0.00056415464
detailed,0.00056382996
installed,0.00056353776
detail,0.0005632031
construction,0.00056085526
note,0.0005601277
simply,0.0005598292
agency,0.00055831636
subscription,0.00055784726
particularly,0.0005578306
eighth,0.0005563533
thereto,0.00055324007
communication_network,0.00055279664
reimbursement,0.0005503535
give_rise,0.00054934877
assessing,0.0005487225
refers,0.00054708135
denominated,0.0005457911
binding,0.00054571254
drafted_plain,0.00054375076
human_consumption,0.00054241926
using,0.00054165337
detriment,0.00054137013
beer,0.00054071087
authorises,0.0005406641
tour,0.0005396978
package_tour,0.0005396978
decide,0.0005396385
display,0.000539591
find,0.00053913484
put,0.00053890207
difference,0.0005381746
concern,0.00053806545
potential,0.00053619815
operation,0.0005361548
image,0.00053429615
incurred,0.0005341809
competing,0.00053358625
prohibiting,0.00053199974
thus,0.00053168274
exist,0.0005313767
meet,0.00053101854
net,0.0005308957
telephony,0.0005290372
offering,0.0005280857
caused,0.000527946
whole,0.0005276349
quantitative,0.0005271407
issued,0.0005262603
return,0.00052355503
prize,0.0005215193
capacity,0.00051968935
incompatible,0.0005189696
knowledge,0.0005188369
satisfies,0.00051868515
expiry,0.00051850895
identified,0.00051438936
television_programme,0.00051429897
programme,0.00051429897
seeking,0.0005141802
percentage,0.00051388
regarding,0.0005137824
sufficiently,0.00051314064
virtue,0.0005130447
cheese,0.00051289616
remuneration,0.000511197
implementing,0.000509644
although,0.0005095768
recognition,0.0005095417
association,0.0005079687
kind_affect,0.0005078182
negotiation,0.0005063325
apparent,0.0005061914
power,0.000506139
bank,0.0005057239
caller,0.00050564774
proper_construction,0.0005050276
proper,0.00050502707
lodged,0.00050499354
accessible,0.0005047787
involving,0.0005044395
replacement,0.0005042633
easily_understood,0.0005033765
month,0.0005028843
code,0.00050218415
declared,0.0005015285
designated,0.000500478
animal,0.00049884967
august,0.0004985009
significant_imbalance,0.0004977709
distribution,0.00049662637
causal,0.00049516885
causal_link,0.00049516885
word,0.0004940921
customer,0.0004933234
private,0.00049270765
ownership,0.0004910979
base,0.0004900873
unlawful,0.00048973574
interim,0.0004891855
facility,0.00048892427
understand,0.0004885664
que,0.00048710578
reasonable,0.00048637632
competition,0.0004845241
subparagraph,0.00048366294
inadmissible,0.00048331273
quality,0.00048319524
termination,0.00048294463
denmark,0.0004826136
analysis,0.00048256788
portuguese,0.00048233327
false,0.00048213656
milk,0.00048195093
impression,0.0004807913
principal,0.00048043067
owner,0.0004794283
notice,0.00047548526
injured,0.00047539672
health_claim,0.00047489855
compared,0.00047488257
avoid,0.00047430236
conclude,0.00047429386
debtor,0.00047389948
denominated_foreign,0.00047357436
equivalence,0.00047182007
performed,0.00047156092
newspaper,0.00047126238
presence,0.00047106793
adequate,0.0004693446
alter,0.00046870782
organism,0.00046869915
correspond,0.0004684138
subsequently,0.00046826227
travel_organiser,0.00046696878
confusion,0.00046528957
impose,0.00046365004
mere,0.00046345376
processing_personal,0.00046266397
decree,0.00046179633
opportunity,0.00046103445
advance,0.000460037
approval,0.00045912943
list_ingredient,0.0004582651
interconnection,0.00045815142
bundesgerichtshof,0.0004575864
intellectual,0.00045681486
intellectual_property,0.00045681445
work,0.0004567717
concludes,0.000455745
unfavourable,0.00045559742
iii,0.0004550551
listed,0.00045496845
upon,0.00045495792
mind,0.00045390488
calculated,0.00045294449
co,0.0004521875
independent,0.00045212306
degree,0.00045105306
maintaining,0.00045104692
indent,0.0004496079
assessed,0.00044833796
adaptation,0.00044833714
progress,0.00044833714
determination,0.00044830173
establishes,0.0004482865
draw,0.00044704293
higher,0.00044689412
excessively,0.0004467316
back,0.0004460925
entered,0.0004455978
variation,0.0004451522
nutrient,0.00044457224
government,0.0004442501
item,0.00044418804
existing,0.0004440885
model,0.00044371892
forming,0.00044355792
implementation,0.00044353708
visual,0.00044288364
accommodation,0.00044262904
nutritional,0.00044097457
generally,0.00044064212
exercised,0.00044006438
explanation,0.00043971773
pending,0.00043941112
life,0.00043934264
added,0.0004385703
official,0.0004378996
contact,0.00043582416
source,0.00043490235
scientific,0.00043215815
bring,0.00043079077
otherwise,0.00043000976
dealing,0.00042968465
drawn,0.00042620266
entry_force,0.0004258307
particularly_unfavourable,0.00042573587
opinion,0.00042528062
selection,0.0004248758
flight,0.00042450518
alone,0.00042263122
consequently,0.00042146383
exceed,0.0004214481
award,0.00042122437
bringing,0.0004207023
applicant,0.000419693
continuing,0.0004185798
vitamin,0.00041857688
location,0.00041807463
emergency_call,0.00041807463
increase,0.00041805758
create,0.0004175376
durable,0.0004170478
index,0.0004166213
printed,0.00041634563
wish,0.0004160298
refer,0.0004159029
comparable,0.000415337
disposal,0.00041519632
carrying,0.00041480304
incorporated,0.00041437347
bound,0.00041352844
organic_production,0.0004124125
software,0.0004119896
setting,0.0004116902
actual,0.000411629
excessively_difficult,0.000410585
difficult,0.00041058316
complied,0.00041000955
wording,0.00040886417
merit,0.0004084495
kingdom_denmark,0.00040804103
informing,0.0004078646
lead,0.00040767065
excluding,0.00040752615
adversely,0.00040743232
authorised,0.00040685048
via,0.00040588056
excluded,0.0004058691
austria,0.0004045921
compare,0.00040439624
granting,0.00040438634
identify,0.00040433972
generic,0.00040395613
adoption,0.000403011
correctly,0.0004029398
brand,0.0004028881
consists,0.0004028375
provenance,0.00040269824
warning,0.00040166316
packet,0.00040166316
rental,0.00040155862
agent,0.0004014586
mechanism,0.00040141487
impossible,0.0004004944
signed,0.00039953258
previously,0.00039864794
entail,0.00039862367
delay,0.00039802393
fund,0.0003980023
lower,0.00039709813
suitable,0.0003969168
addition,0.00039566812
check,0.00039492612
czech,0.00039484358
go,0.00039472422
disease,0.0003946009
three,0.00039367698
remove,0.0003931233
import,0.00039225834
compatible,0.00039223777
natural_mineral,0.0003908377
mineral,0.00039083764
transaction,0.0003898722
refund,0.00038897598
implement,0.0003889748
invitation,0.00038803808
transposing,0.0003879544
challenge,0.00038745409
juzgado,0.00038726247
existed,0.0003871398
original,0.00038679887
preventing,0.00038614703
arbitration,0.00038581027
finland,0.00038562666
receive,0.00038549406
omission,0.00038545925
longer,0.0003849685
indicating,0.00038420962
placed,0.00038357405
email,0.00038218277
protecting,0.00038165308
united_kingdom,0.0003815448
united,0.00038154479
transposition,0.00038120942
consistent,0.00038095933
exclusion,0.00038083363
perception,0.00038045636
geographic,0.00038015767
letter,0.00038003546
transport,0.00037931986
treatment,0.00037879543
formal,0.0003784475
sentence,0.0003779689
insolvency,0.0003770564
install,0.0003768246
conditional,0.0003767239
shape,0.00037607935
call_single,0.00037443306
handling_emergency,0.00037443306
caller_location,0.00037443306
handling,0.00037443303
obtain,0.00037432316
met,0.0003738777
grantor,0.0003732492
finance,0.00037270758
enabling,0.0003720679
identity,0.00037171398
drink,0.00037166622
successful,0.00037154445
basic,0.00037146496
held,0.00037113897
concluding,0.00036985672
indirect,0.000369586
bilateral,0.000369483
accession,0.0003694422
reduction,0.00036872705
mentioned,0.000368275
bottle,0.00036769995
portability,0.00036701575
brand_name,0.00036673358
constituting,0.00036581294
address,0.00036469006
space,0.000363971
unknown,0.0003635388
minimum,0.00036278795
cosmetic,0.00036188794
exclusive,0.00036173608
directory_enquiry,0.00035972186
enquiry,0.00035972186
hellenic_republic,0.0003594894
hellenic,0.0003594894
object,0.00035917817
mislead,0.00035911435
communicated,0.0003590798
produce,0.00035847616
objectively,0.00035819187
initial,0.00035808087
quantity,0.0003573581
copyright,0.00035697868
roaming,0.00035594302
indicate,0.00035570745
equivalent_quantitative,0.00035534997
landgericht,0.0003547169
governed,0.00035444935
storage,0.0003534583
contrast,0.00035195533
whereas,0.0003518454
early,0.0003498081
displayed,0.0003494847
victim,0.00034889727
environment,0.00034881607
separately,0.00034860114
transparent,0.00034812483
raise,0.00034663494
always,0.00034644126
beyond,0.00034638646
delivered,0.00034637834
expression,0.00034637816
field,0.00034601495
appears,0.0003456691
invitation_purchase,0.0003455514
participating,0.00034504788
slovak,0.00034492344
equivalence_effectiveness,0.00034447623
privacy,0.00034395655
lawfully_manufactured,0.0003439557
activation,0.0003435072
promissory,0.0003433842
feed,0.00034291192
became,0.0003421433
home,0.0003412422
combined,0.00034113397
accordingly,0.00034091625
contain,0.00033976923
damage_caused,0.00033916824
subsequent,0.0003391337
future,0.00033894664
airport,0.00033825907
falling,0.00033776052
spirit,0.0003376087
spirit_drink,0.00033760865
valid,0.0003375898
acquired,0.0003375575
kg,0.00033739128
properly,0.000337323
italy,0.0003358988
possession,0.00033529225
notwithstanding,0.00033518783
firm,0.00033472528
terrestrial,0.00033258492
affected,0.00033221842
annulled,0.00033202345
discretion,0.00033198847
reflects,0.0003317384
technically,0.00033098724
technically_feasible,0.00033098718
feasible,0.00033098718
diligence,0.00033077702
designed,0.00033037207
il,0.0003295018
ley,0.00032948836
late,0.000329445
taxation,0.00032930812
likelihood,0.00032915827
regional,0.00032898638
contracting,0.00032857896
suspension,0.00032835253
entitled_prevent,0.00032832392
defeat_device,0.0003272241
defeat,0.0003272241
presented,0.00032525658
replacing,0.00032514232
fixing,0.00032491892
lawfulness,0.00032482512
card,0.00032395372
competence,0.000323691
criminal,0.00032362432
operated,0.0003223329
representative,0.00032185175
fresh,0.00032165746
streaming,0.00032153892
sole,0.00032118784
removed,0.0003210977
secured,0.00032096278
relate,0.0003205012
alternative,0.0003203716
adr,0.00032020322
design,0.0003201006
regardless,0.00032008035
spanish,0.00031994146
deposit,0.0003194994
run,0.00031874218
romanian,0.00031788007
importance,0.0003174203
component,0.00031720372
past,0.00031719747
exercising,0.0003171208
cigarette,0.00031649234
ordinary,0.0003154645
supreme,0.0003152085
relief,0.00031516128
transfer,0.00031512885
fully,0.00031447102
assistance,0.0003143433
domain,0.0003138506
replace,0.0003136779
tourist,0.0003134276
air,0.00031332768
appear,0.000313269
pdo,0.00031318614
rent,0.00031304272
repaid,0.0003125033
transposed,0.00031233084
cour,0.0003119953
might,0.00031176643
polish,0.00031170022
equipped,0.0003115304
derive,0.00031063764
proving,0.00030956083
ex,0.00030850747
officio,0.00030850744
merely,0.00030841026
proportion,0.00030819903
derived,0.00030807572
vi,0.00030773567
choice,0.0003073946
entirety,0.00030696008
precluded,0.00030499307
money,0.00030480706
ceiling,0.00030468122
amsterdam,0.00030458943
installation,0.0003042278
rome,0.0003039212
departure,0.00030348584
placing,0.0003034401
stipulate,0.00030253225
later,0.00030220224
permitted,0.00030215504
annual,0.000302112
instancia,0.00030204162
primera,0.0003020416
exceeds,0.00030201912
nullity,0.00030176056
trip,0.00030158105
outcome,0.0003012432
enforceable,0.000301153
among,0.0003009306
construed,0.00030087854
client,0.00030070572
proof,0.00029961567
completed,0.00029887568
buy,0.00029842407
favourable,0.00029837544
exists,0.00029811947
gas,0.0002978751
incumbent,0.00029662464
rather,0.00029656864
resolving,0.00029632545
plain_intelligible,0.00029607103
undertakes,0.00029601224
hold,0.0002951378
traveller,0.0002946561
duly,0.0002941205
dangerous,0.00029339845
separate,0.0002931075
traffic,0.00029299228
profit,0.000292405
efficiency,0.00029182993
peer,0.00029182166
ordered,0.0002899709
claiming,0.00028935997
cocoa,0.00028787568
chocolate,0.00028787568
complaint,0.00028773665
physical,0.00028695245
mg,0.00028675282
allocated,0.0002867352
threshold,0.00028638323
former,0.0002862354
attributable,0.0002859681
compulsory,0.00028591315
depending,0.000285199
active,0.00028510203
legislative,0.0002850517
transmitted,0.00028504193
distinctive_character,0.00028455417
character,0.00028455287
distinctive,0.00028454376
located,0.0002837196
euro,0.0002834342
prudent,0.0002829006
grande,0.00028256158
zero,0.00028220902
maintained,0.00028201446
social,0.00028108747
finished,0.0002810407
previous,0.00028087283
obtained,0.0002804479
sell,0.00028003354
ordering,0.00027989622
task,0.00027950254
protects,0.00027930253
custom,0.00027903725
necessarily,0.00027891056
unable,0.00027864342
considers,0.00027836722
beverage,0.0002782662
gift,0.00027823483
contracted,0.00027784152
confers,0.0002776004
distinguishing,0.00027698453
group,0.00027658997
prevents,0.0002764592
suffered,0.00027603286
undertaken,0.00027583365
collective,0.00027521318
legally,0.00027516123
invalid,0.0002750612
upper,0.00027452997
lie,0.00027424458
expose,0.00027421847
consumed,0.0002737737
novel,0.0002736968
ireland,0.00027359035
transitional,0.0002730912
represents,0.0002730687
removing,0.0002727705
occurrence,0.00027149625
low,0.00027095844
vendor,0.0002703182
evaluate,0.00026982438
serf,0.00026909646
adverse,0.00026905007
file,0.00026881447
fraud,0.0002684286
small,0.00026829526
examined,0.00026782064
restore,0.00026774025
management,0.0002676576
involved,0.00026752846
approved,0.00026713268
prepared,0.00026712567
confer,0.00026607665
travelling,0.0002660601
loss,0.00026555936
legitimate,0.00026544
english,0.00026540222
convention,0.00026534562
readily,0.00026498886
seventh,0.00026448828
chemical,0.00026430952
revising,0.00026413595
observed,0.0002634049
last,0.00026327616
originate,0.00026254493
materially,0.00026166142
shown,0.00026148785
gerechtshof,0.00026148764
step,0.00026116113
range,0.00026094966
addressed,0.00026083484
motor,0.00026025507
derogation,0.00026019488
extrajudicial,0.00025988414
incur,0.00025986315
arise,0.00025906324
symbol,0.0002589649
process,0.00025851678
unit,0.00025787714
cee,0.00025785182
scheduled,0.00025731974
immediately,0.0002568398
borne,0.0002565134
table,0.0002565015
delegated,0.00025617876
current,0.00025590629
specifically,0.00025537808
recital,0.00025502933
van,0.0002548934
local,0.00025444682
platform,0.0002541367
arises,0.00025323496
attention,0.0002526128
prove,0.00025247046
unaware,0.00025228175
mutual,0.00025204808
identifying,0.0002515438
follows,0.00025132316
examining,0.00025130273
surrounding,0.00025126233
posse,0.00025096335
legislature,0.00025088477
outstanding,0.0002505338
introduced,0.000250247
expense,0.00025014314
repute,0.00025005414
competitive,0.00024954276
fulfilled,0.00024900524
designate,0.0002489002
approximate,0.0002486153
owned,0.00024820177
usually,0.00024790413
yoghurt,0.0002477606
dealer,0.0002476638
behaviour,0.00024699603
exemption,0.00024677208
advertised,0.00024572978
employed,0.00024565458
fat,0.00024541526
keyword,0.00024531095
difficulty,0.00024525684
blocking,0.00024489572
refuse,0.00024477043
se,0.00024464086
undermine,0.00024412866
per,0.0002440283
ancillary,0.00024389884
closed,0.00024388306
disproportionately,0.00024377454
complies,0.00024358105
alleged,0.00024288577
fourth,0.00024268235
intervention,0.00024255081
interpret,0.00024244458
namely,0.00024225596
support,0.0002420495
dissuade,0.00024201741
submit,0.00024198268
retailer,0.00024186344
restricting,0.00024137714
differential,0.00024022305
research,0.00023990884
recipient,0.00023979881
independence,0.00023979435
impartiality,0.0002397932
inasmuch,0.00023971197
inertia,0.00023941624
vegetable,0.00023941263
broadcast,0.00023865372
exposure,0.00023865102
obtaining,0.00023858923
proportionality,0.00023829534
northern,0.00023732545
trading,0.00023591971
arrondissementsrechtbank,0.00023585066
legitimately,0.00023559305
settlement,0.0002352869
repay,0.00023497848
release,0.00023478757
exhaustively,0.00023430257
targeted,0.00023413032
disproportionate,0.00023378596
volume,0.00023371332
show,0.00023353078
boarding,0.00023345424
denied,0.00023345424
transferred,0.00023339828
render,0.00023333821
presumed,0.00023311196
significantly,0.00023301996
cassation,0.00023283475
overall,0.00023267414
sector,0.00023222987
equal,0.00023206786
twofold,0.00023185836
young,0.0002318582
interpreting,0.0002315355
reasoned,0.00023141396
surface,0.00023132129
exclude,0.00023100883
minister,0.00023100877
supplementing,0.00023091801
restitutory,0.00023062738
begin,0.00022973296
discriminatory,0.00022969268
doubt,0.0002295429
notified,0.00022882056
requesting,0.00022880905
others,0.00022868985
transmission,0.00022868685
register,0.00022846437
speed,0.00022762589
intervene,0.00022761141
emission,0.00022739806
tenth,0.00022689371
pricing,0.00022682131
mail,0.00022668837
craft,0.00022662627
decisive,0.0002265559
