Word,Frequency
away_business,0.00015294581
inquiry,0.00015322007
harmful,0.00015323683
remunerate,0.00015324836
conflict,0.00015325022
deciding,0.00015325032
ultimately,0.00015325034
stated,0.00015325042
pleaded,0.0001537036
exporting,0.00015376358
alteration,0.00015377098
realised,0.00015377249
except,0.00015377595
barring,0.00015377601
characterised,0.00015377607
therein,0.00015377607
choose,0.00015377613
diet,0.00015385775
reprotoxic,0.00015385995
30th,0.00015385995
mixture,0.00015385995
practically,0.0001540318
shorter,0.00015473206
safeguard,0.00015474221
originating,0.00015489692
pain,0.00015502119
minimis,0.00015504897
urgency,0.0001550491
preamble,0.00015504914
resource,0.00015550567
pharmacological,0.00015552997
followed,0.00015613515
preservative,0.00015690162
layout,0.00015693888
contribute,0.00015695607
temporally,0.00015696543
admissibility,0.00015696572
indexed,0.00015775263
dissuasive,0.00015778119
welfare,0.00015778329
reserve,0.00015778991
trace,0.00015779235
submission,0.00015794343
exclude,0.00015795238
plant,0.00015852803
ninth,0.00015873034
adapted,0.00015876576
acknowledged,0.00015877337
example,0.00015878162
justify,0.00015934127
effectively,0.00015934136
duty,0.00015986984
forward,0.000159878
front,0.00016107758
relates,0.00016107791
reply,0.00016162959
stato,0.00016198646
consiglio,0.00016198648
preserve,0.0001619955
aforementioned,0.00016216503
relative,0.00016217401
test,0.0001621741
prof,0.00016235061
joint,0.0001623507
enjoy,0.00016287809
extrajudicial,0.00016287815
transferred,0.00016287826
committed,0.00016287835
well_informed,0.0001632542
grammatical,0.0001632542
accurate,0.00016325495
therewith,0.00016328997
attached,0.00016330821
served,0.00016330823
believe,0.00016330826
short,0.00016330833
investigation,0.00016330836
international,0.00016330837
designates,0.00016330839
withdraws,0.00016344101
entirely,0.00016344803
transparently,0.00016375999
special,0.00016378923
earlier,0.00016379371
defined,0.00016379554
systematic,0.00016380014
cumulative,0.00016380026
introducing,0.0001640225
disapply,0.00016415134
restoration,0.00016419552
connect,0.00016420403
normal,0.00016420813
repair,0.00016421788
temperature,0.00016421889
authorising,0.00016429098
logo,0.00016429099
initiated,0.00016429115
characterises,0.0001650301
behaviour,0.0001650879
status,0.00016509386
slovakia,0.00016509388
hygiene,0.00016509391
prejudice,0.00016509429
complying,0.0001653611
carriage,0.00016536392
whilst,0.00016536454
levy,0.00016556412
england,0.00016602017
wale,0.00016602017
defence,0.00016605957
harm,0.00016606787
enforced,0.00016606809
taste,0.00016608983
post,0.00016609464
despite,0.00016609488
unilaterally,0.00016634258
confirmed,0.00016668382
various,0.00016668765
unjust,0.00016689482
scale,0.00016733713
pyramid,0.0001673675
promotional,0.0001673675
primarily,0.00016736776
recourse,0.00016748086
pricing,0.00016748096
formulation,0.00016748352
revealed,0.0001679627
decline,0.0001679627
contravene,0.00016830597
calling,0.00016830742
restricted,0.000169224
honey,0.000169242
allowed,0.00016985771
lacking,0.00016985841
pesticide,0.00017011084
royal,0.0001701114
composition,0.00017011155
aim,0.0001701116
conversion,0.00017052062
detected,0.00017057867
allegedly,0.00017060772
declining,0.00017060961
amtsgericht,0.00017060981
directed,0.00017060996
journal,0.00017139006
stipulates,0.00017139154
five,0.00017139186
tribunale,0.00017168318
fluctuation,0.0001717035
partner,0.00017170618
integral,0.00017170646
distinction,0.00017218564
entire,0.00017241067
young,0.0001726647
substantial,0.00017269904
enters,0.00017345649
autonomous,0.00017345845
restoring,0.0001734585
microbiological,0.00017379205
pictograms,0.00017380306
educational,0.00017382312
implemented,0.0001738234
reveal,0.00017406812
identification,0.00017406963
minor,0.00017407729
certification,0.00017407739
development,0.00017475695
varying,0.00017484745
promoting,0.00017493434
economically,0.00017493976
substitute,0.00017562097
wien,0.00017562706
belonging,0.00017617315
tantamount,0.00017619619
accepted,0.00017622199
remains,0.00017622208
dealer,0.0001769099
published,0.00017723038
called,0.00017723336
specialist,0.00017723916
disregarded,0.00017723956
hence,0.0001787933
concise,0.0001795211
declaratory,0.00017954898
attributed,0.00018042927
summary,0.0001807916
recovery,0.00018079499
strength,0.0001808021
substantially,0.00018125231
undermine,0.00018125607
advice,0.00018163068
section,0.00018169665
inaccurate,0.00018170882
reviewing,0.00018171778
death,0.00018180726
contamination,0.0001820741
adventitious,0.00018207412
maize,0.00018207417
variety,0.00018207419
reality,0.00018209493
combination,0.00018238253
brings,0.00018247531
safe,0.00018260138
maintenance,0.00018260174
assigned,0.00018272373
passed,0.00018272376
rejecting,0.00018312308
collectively,0.00018316164
comparability,0.0001831687
accuracy,0.00018317047
pursue,0.00018317904
minister,0.0001845879
originally,0.00018459228
affect_validity,0.0001848227
pure,0.00018482335
settled,0.00018482374
penalised,0.00018482383
relevance,0.00018582342
publicly,0.00018590532
timeshare,0.00018591894
limiting,0.00018592853
filtering,0.00018592861
fix,0.00018592861
audio,0.00018592861
stemming,0.00018592861
musical,0.00018592861
cinematographic,0.00018592861
passing,0.00018592864
appearing,0.00018609058
rome,0.00018610063
publicity,0.00018610506
bread,0.0001861523
quantitative_restriction,0.00018618474
van,0.00018629224
indicates,0.0001863876
occurred,0.00018674044
wrongly,0.00018674045
invested,0.00018674422
ensured,0.0001869992
bad,0.0001875113
employee,0.00018756755
speed,0.00018787957
borrowed,0.00018788801
partial,0.00018827694
several,0.00018828057
six,0.00018828105
seq,0.0001888196
simple,0.0001888203
soon,0.00018896986
deleted,0.00018899779
substituted,0.00018905748
staying,0.00018906633
gerechtshof,0.00018928933
lodge,0.0001892985
founded,0.00018930434
phonetic,0.00018938318
proximity,0.00018938909
similarity,0.00018938963
zero,0.00018939073
nevertheless,0.00018964785
france,0.00018973058
obliges,0.00019008099
enforce,0.00019017457
restitutory,0.0001901814
recital,0.00019018147
employed,0.00019033933
twofold,0.00019033955
prepared,0.00019047156
creating,0.00019097327
sweden,0.00019118274
follow,0.00019120409
doorstep,0.00019122507
organised,0.00019150198
romania,0.00019165139
viewed,0.00019168414
differential,0.00019169308
finished,0.00019234297
amortisation,0.00019251418
compound,0.00019251436
economische,0.00019282156
politierechter,0.00019282158
true,0.0001928367
conferring,0.00019289767
dentist,0.00019328405
equal,0.0001933966
policy,0.00019430325
showing,0.00019430781
cigarette,0.00019575597
cassation,0.0001967074
streaming,0.00019721809
declaring,0.00019732198
enjuiciamiento,0.00019752595
aside,0.0001975318
moreover,0.00019753967
inertia,0.0001981266
discriminatory,0.00019812664
parma,0.00019823664
vegetable,0.0001984999
craft,0.000198593
define,0.00019862204
expect,0.0001994049
participating,0.00019947284
acquiring,0.00019983528
better,0.00019983547
repay,0.00020000432
inherent,0.00020000445
omitted,0.00020003856
gas,0.00020037059
engine,0.00020037849
accident,0.00020038025
driving,0.00020039166
motor,0.00020044256
acquisition,0.0002007968
expressed,0.00020090405
purchasing,0.00020110335
mutual,0.00020110825
guarantor,0.00020147974
rely,0.00020182015
lie,0.0002022493
show,0.00020231614
independently,0.00020273472
dangerous,0.00020293625
assigning,0.00020302058
ongoing,0.00020302089
length,0.00020379506
others,0.00020385216
interpret,0.00020410541
fine,0.00020411276
triggered,0.00020442999
creates,0.00020444201
fat,0.0002058168
export,0.0002058229
cancel,0.00020585176
shown,0.00020829898
obtaining,0.00020833357
occupied,0.00020841736
handed,0.00020856036
buying,0.00020861364
oppose,0.00020875261
verifiable,0.00020935641
renewal,0.0002094082
financed,0.0002094181
fitted,0.00020945782
specify,0.00020954582
reserved,0.00020964221
contracted,0.00020991737
boarding,0.0002099267
denied,0.0002099267
being,0.00021010434
exhaustive,0.00021064347
fault,0.00021109455
residential,0.0002113347
firstly,0.0002113469
precise,0.00021142022
guaranteed,0.00021150253
recipient,0.00021151142
declare,0.000211777
demonstrate,0.00021202877
coverage,0.0002120288
pursued,0.0002123274
remain,0.00021237192
always,0.00021254855
claimed,0.00021258017
approved,0.00021261988
targeted,0.00021326714
harmonised,0.00021331613
enrichment,0.00021356011
grammatically,0.00021411256
temporal,0.00021416075
submit,0.00021416083
inclusion,0.00021454417
trading,0.00021457321
adjustment,0.0002149761
freely,0.00021515811
outstanding,0.00021569888
incorporation,0.00021626595
complies,0.0002169469
characterising,0.0002170362
completed,0.00021704235
suspend,0.00021731285
appointed,0.0002174562
packaged,0.00021750414
possibly,0.00021800734
notified,0.0002182055
alcoholic,0.00021823737
mail,0.00021861315
depending,0.00021862537
management,0.00021870824
salt,0.00021893608
verifiability,0.00021976912
register,0.0002197712
reasoned,0.00021993612
sought,0.00021995248
dissuade,0.00022012174
consider,0.00022069163
english,0.00022096185
protective,0.00022103937
resolution,0.00022124649
occurrence,0.00022162487
disproportionately,0.00022253991
introduced,0.0002234286
supplemented,0.00022370915
took,0.00022373153
role,0.00022384131
travelling,0.00022411048
restrict,0.00022425847
exploitation,0.0002246907
specifying,0.00022483255
mention,0.00022483793
prevented,0.0002249848
prove,0.00022511058
domiciled,0.00022521627
dwelling,0.00022530001
unduly,0.00022547216
equity,0.00022555269
prudent,0.00022600939
holding,0.00022616822
incur,0.00022617454
ancillary,0.00022634631
central,0.00022675541
scheduled,0.00022703814
eur,0.00022705317
importation,0.000227254
observed,0.00022758899
greater,0.0002278987
traditionally,0.00022801377
calculate,0.00022805973
symbol,0.00022836041
traffic,0.00022836165
blocking,0.00022836166
proving,0.00022872553
cocoa,0.00022875972
chocolate,0.00022875972
proportion,0.00022887044
represents,0.00022892871
follows,0.0002292654
implement,0.0002299362
presumed,0.00023036571
entrusted,0.00023052159
release,0.00023056356
examined,0.00023099863
domain,0.00023108882
efficiency,0.00023118067
convention,0.00023135306
substitution,0.00023249169
observance,0.00023259106
installation,0.00023259362
injury,0.00023351859
roaming,0.00023395226
appel,0.00023409825
transfer,0.00023416801
transmitted,0.00023447331
amsterdam,0.00023454151
research,0.0002345828
small,0.00023475147
active,0.0002348848
arrondissementsrechtbank,0.00023518848
regulate,0.00023544852
separate,0.0002355688
current,0.00023573311
resulted,0.00023574536
respective,0.00023597837
activation,0.00023605576
former,0.00023606923
custom,0.00023651971
emission,0.00023655564
formation,0.00023664469
materially,0.00023664598
exposure,0.00023676976
northern,0.00023683495
judicata,0.00023684543
re,0.00023685294
compulsory,0.000236984
restricting,0.00023730163
became,0.00023776962
ordering,0.00023810774
ceiling,0.00023813966
airport,0.00023817382
departure,0.00023817384
proportionality,0.00023832229
merely,0.00023874237
low,0.00023908615
render,0.00023933515
distributor,0.00023966422
intervene,0.00023969403
among,0.00024000191
usually,0.00024046027
guaranteeing,0.00024047137
decreto,0.00024087113
los,0.00024087327
para,0.00024087659
nullity,0.00024134805
automatically,0.00024233725
allocated,0.00024239269
unit,0.00024241797
gift,0.00024241852
trip,0.00024241864
packet,0.00024243142
warning,0.00024243142
resolving,0.0002442096
successful,0.00024437893
decisive,0.0002444477
intervention,0.00024458603
maintained,0.00024514223
chapter,0.00024526622
previous,0.00024601622
ex,0.0002460592
officio,0.00024605924
released,0.0002465002
prescribes,0.00024678832
fourth,0.00024685936
invalid,0.00024689603
seventh,0.000246947
el,0.00024718867
continued,0.00024739266
attributable,0.00024744202
null,0.00024747045
chemical,0.00024767706
construed,0.0002478363
maintain,0.0002480948
permissible,0.0002488917
instancia,0.00024899695
primera,0.00024899695
assert,0.00024941927
evident,0.00024959212
proof,0.00024962323
broadcast,0.00024962862
raised,0.0002499131
circulation,0.00025075756
identifying,0.00025097313
arises,0.0002509891
2a,0.00025099335
file,0.00025103937
prevents,0.00025126353
closed,0.00025148137
relief,0.0002518639
oral,0.00025254823
immediately,0.0002534116
hear,0.0002541641
serf,0.0002548103
governed,0.0002548806
throughout,0.00025503134
promotion,0.00025535328
withdraw,0.00025542267
volume,0.00025543728
delegated,0.0002555671
undertaken,0.00025582343
inasmuch,0.0002559849
sample,0.0002562764
legislature,0.00025685935
overall,0.0002575407
complete,0.0002575816
disproportionate,0.00025772655
requesting,0.00025821978
catalogue,0.00025822676
peer,0.0002582436
fully,0.00026039075
produce,0.00026140574
advertised,0.00026170278
canvassing,0.00026213995
paris,0.00026214
purchased,0.00026236378
future,0.00026277185
confer,0.00026294217
novel,0.00026299324
beverage,0.00026353623
competence,0.00026370608
unable,0.00026434395
support,0.0002652883
derogation,0.00026537548
transitional,0.00026555764
card,0.00026599423
obtained,0.00026644667
arise,0.00026671335
supplementing,0.0002669205
extend,0.0002670196
outcome,0.00026703265
promissory,0.0002671444
ordered,0.00026767518
tenth,0.00026791
terrestrial,0.0002686202
hold,0.0002687434
acted,0.00026885464
per,0.00026918136
significantly,0.00026951573
local,0.00027006658
repaid,0.00027042412
stipulate,0.00027074767
table,0.00027077552
undertakes,0.00027078763
stipulation,0.00027083943
reflects,0.00027092284
variation,0.00027173234
design,0.00027194482
owned,0.00027259003
adequacy,0.0002733347
removing,0.0002739928
retailer,0.00027414638
expense,0.00027445913
namely,0.00027473515
profit,0.00027738776
grande,0.00027815835
designed,0.00027856836
designate,0.0002789401
confers,0.00027962652
precluded,0.00028001025
ireland,0.00028014873
attention,0.00028044338
posse,0.00028081518
suffered,0.00028104332
affecting,0.00028106163
exemption,0.00028140593
unaware,0.000281783
imitation,0.00028185875
protects,0.00028200753
adr,0.00028214007
accelerated,0.000282397
teu,0.00028270113
storage,0.00028296566
durable,0.0002831929
independence,0.00028330996
impartiality,0.00028331025
transposed,0.00028485074
loss,0.0002852572
alleged,0.00028533177
incumbent,0.00028547275
group,0.00028569862
geographic,0.00028584135
enforceable,0.00028683635
sector,0.00028715102
vendor,0.00028864056
explanation,0.00028914353
legitimately,0.0002892824
settlement,0.000289357
equipped,0.00028966984
doubt,0.00028981568
competitive,0.00028994493
italy,0.000290167
suspension,0.00029064392
romanian,0.00029238852
platform,0.00029246605
cosmetic,0.00029252007
difficulty,0.00029266253
exhaustively,0.0002933089
refuse,0.00029385934
referencing,0.00029419686
interpreting,0.0002951575
cee,0.0002958577
dealing,0.00029618322
restore,0.00029636608
fraud,0.00029671172
merit,0.00029737613
signed,0.0002973801
examining,0.0002974783
expose,0.00029776868
juzgado,0.000297943
last,0.00029944442
victim,0.00029962327
transparent,0.0003002008
assistance,0.00030041346
firm,0.0003010678
progress,0.000301088
adaptation,0.000301088
instituted,0.0003011537
bound,0.00030135823
relate,0.00030161714
exceed,0.00030275452
field,0.00030297588
past,0.00030346646
provenance,0.00030373456
favourable,0.00030394972
secured,0.0003040936
reparation,0.00030463
appear,0.00030495887
exists,0.00030511685
legally,0.00030621648
competition,0.00030672815
contracting,0.00030680135
derive,0.00030698781
unknown,0.00030709093
fulfilled,0.000308185
claiming,0.00030830648
surrounding,0.00030890692
distinguishing,0.0003089116
revising,0.00030893416
necessarily,0.00030916627
vi,0.00030926222
upper,0.00030947695
might,0.0003095704
likelihood,0.00031021022
threshold,0.00031094006
expression,0.0003109517
check,0.00031117728
considers,0.0003114024
collective,0.00031158078
categorised,0.0003120796
indicate,0.0003125579
specifically,0.00031299877
criminal,0.00031425126
sole,0.00031506352
presented,0.000315489
readily,0.00031551364
portability,0.00031614967
printed,0.0003164395
removed,0.00031675198
located,0.00031683897
regional,0.0003178149
austria,0.00031807914
rescission,0.00031829323
involved,0.00031884646
replacing,0.00031911174
raise,0.00032008882
physical,0.0003201344
save,0.00032034126
appears,0.00032103233
protecting,0.00032107948
sell,0.00032111525
accordingly,0.00032226287
importance,0.00032251308
il,0.00032306998
functioning,0.00032323002
step,0.000323818
falling,0.0003240245
money,0.0003241266
cour,0.0003249891
operated,0.00032562978
install,0.0003259515
letter,0.0003267685
polish,0.00032711707
consistent,0.00032725226
technically_feasible,0.00032732228
technically,0.00032732228
feasible,0.00032732228
supreme,0.00032769082
newspaper,0.00032891214
home,0.00032905288
disposal,0.00032924785
exclusive,0.00032976634
discretion,0.0003299439
agent,0.000330594
taxation,0.0003307338
longer,0.0003308445
exercising,0.00033252803
whereas,0.0003336497
go,0.00033372294
entirety,0.0003338695
regardless,0.00033395653
constituting,0.00033400973
bottle,0.00033428738
mislead,0.00033504228
remove,0.00033549155
equivalence_effectiveness,0.00033620605
shape,0.00033655085
derived,0.0003371668
beyond,0.00033731075
lawfully_manufactured,0.00033764046
notwithstanding,0.00033793208
buy,0.0003383097
concludes,0.00033857656
valid,0.00033900465
lawfulness,0.00033955905
contain,0.00033973856
affected,0.00033993556
impossible,0.0003401005
scientific,0.0003407158
interconnection,0.00034200185
indicating,0.0003432251
impression,0.00034324315
air,0.0003436085
representative,0.00034483848
prize,0.00034500987
defeat,0.00034504378
defeat_device,0.0003450484
arbitration,0.0003454973
diligence,0.00034569792
process,0.00034607228
minimum,0.00034663928
copyright,0.0003468025
met,0.0003468655
august,0.00034714572
adverse,0.000347366
contact,0.00034760943
identity,0.0003482832
consumed,0.00034845714
concluding,0.00034969405
preventing,0.0003501902
bundesgerichtshof,0.0003502096
government,0.000350842
opinion,0.00035182087
equivalent_quantitative,0.00035196752
repute,0.00035378317
keyword,0.00035382164
early,0.0003538374
plain_intelligible,0.00035386102
task,0.00035394583
duly,0.0003540223
co,0.0003546624
annual,0.00035491723
se,0.0003554954
legitimate,0.00035605457
addressed,0.00035669742
ownership,0.00035696596
draw,0.00035719693
begin,0.00035730167
approximate,0.00035795924
bilateral,0.0003581105
landgericht,0.00035823215
obtain,0.00035832904
exclusion,0.0003585808
acquired,0.00035937954
traveller,0.00035938085
owner,0.00036016866
contrast,0.00036128281
euro,0.0003617043
import,0.00036217005
formal,0.00036257447
apparent,0.00036320026
via,0.0003632762
fixing,0.0003634613
transport,0.00036406188
perception,0.00036484175
alternative,0.0003652622
originate,0.00036560168
sentence,0.00036636935
spirit_drink,0.0003675296
spirit,0.00036753
mg,0.00036852068
transposing,0.00036857603
permitted,0.00036924155
continuing,0.00036949286
list_ingredient,0.0003695905
excluding,0.0003696758
increase,0.00036992342
placing,0.00036995832
communication_network,0.00037019345
rent,0.00037026612
combined,0.00037033495
drawn,0.0003706373
existed,0.00037095248
choice,0.00037119436
evaluate,0.00037170082
granting,0.00037189285
legislative,0.0003725777
caller_location,0.00037258508
call_single,0.00037258508
handling,0.00037258508
handling_emergency,0.00037258508
three,0.00037261445
easily_understood,0.0003728283
indirect,0.00037307534
life,0.0003733673
yoghurt,0.000374015
object,0.00037403888
generic,0.0003742317
excessively_difficult,0.00037538903
difficult,0.00037539037
enabling,0.00037585315
kind_affect,0.0003761982
incorporated,0.0003762982
setting,0.00037712802
finance,0.00037861723
adoption,0.00037893985
nutrient,0.00038118957
later,0.00038154575
exercised,0.00038190937
original,0.00038198754
separately,0.00038221883
borne,0.00038244287
wish,0.00038277527
annulled,0.00038315126
range,0.0003837122
spanish,0.0003841232
space,0.00038425162
software,0.0003845552
size,0.00038481966
debtor,0.00038536172
replace,0.0003867705
properly,0.0003890136
work,0.00038926207
displayed,0.00038954188
receive,0.00038977142
deposit,0.000389965
indent,0.0003900697
exceeds,0.00039043845
informing,0.0003905889
slovak,0.00039116014
quantity,0.0003912677
held,0.00039130388
mentioned,0.00039148523
processing_personal,0.00039251457
objectively,0.00039272322
addition,0.0003929087
social,0.00039328643
principal,0.00039356848
subsequent,0.00039362133
reduction,0.00039377663
model,0.0003940118
actual,0.00039404279
insolvency,0.00039523415
tourist,0.00039679874
delivered,0.00039728748
refer,0.0003973001
analysis,0.0003978801
disease,0.0003988053
travel_organiser,0.0003997778
suitable,0.00040000645
treatment,0.00040002682
carrying,0.00040058306
component,0.00040081414
basic,0.00040117768
possession,0.00040214226
alone,0.0004028803
compatible,0.0004031813
impose,0.0004034757
address,0.0004035584
fund,0.00040429924
invitation_purchase,0.0004052817
facility,0.00040561333
organic_production,0.00040720828
telephony,0.00040761256
source,0.000407892
visual,0.00040871924
performed,0.0004089849
existing,0.00040946284
delay,0.00040988415
official,0.00041139434
distinctive_character,0.00041342058
distinctive,0.00041342192
character,0.00041342352
maintaining,0.00041367745
lead,0.00041371395
complaint,0.0004137786
drink,0.00041419503
accession,0.00041457004
issued,0.0004147203
natural_mineral,0.00041728473
mineral,0.00041728475
emergency_call,0.00041784832
location,0.00041784832
adequate,0.00041831637
degree,0.00041998064
ordinary,0.0004207435
applicant,0.0004212891
health_claim,0.0004218752
higher,0.0004223953
determination,0.00042359112
presence,0.00042360526
united,0.00042499276
united_kingdom,0.00042499276
iii,0.00042511203
confusion,0.0004251351
privacy,0.0004252791
independent,0.00042551482
vitamin,0.00042586157
rental,0.00042650354
czech,0.00042675075
recognition,0.00042732252
correctly,0.00042740966
client,0.0004283147
otherwise,0.00042838525
lower,0.00042859634
subscription,0.00042914384
excluded,0.00042937306
note,0.00042951351
grantor,0.00042984687
causal_link,0.00042984728
causal,0.00042985924
unlawful,0.00043082656
consists,0.00043105424
subsequently,0.0004312699
thereto,0.0004316078
communicated,0.0004317211
capacity,0.0004318841
previously,0.00043220728
flight,0.00043272896
radio,0.00043306375
placed,0.00043326605
mere,0.00043418896
generally,0.00043435782
approval,0.00043500448
bringing,0.00043598426
pending,0.00043658487
run,0.00043661246
excessively,0.0004373108
assessed,0.0004382965
omission,0.00043953754
environment,0.00044096963
index,0.00044117426
disclosed_factor,0.0004421218
disclosed,0.0004421218
offering,0.00044221932
nutritional,0.0004423817
feed,0.00044297916
false,0.00044304872
initial,0.0004432144
fresh,0.00044321964
television_programme,0.00044355387
programme,0.00044355387
complied,0.0004440687
conditional,0.0004448663
award,0.0004457762
authorised,0.00044614548
directory_enquiry,0.0004463344
enquiry,0.0004463344
injured,0.00044647828
rather,0.00044758525
pdo,0.00044904786
tour,0.00044933817
package_tour,0.00044934117
advance,0.0004495425
invitation,0.00044984213
intellectual_property,0.00044986728
intellectual,0.0004498819
kg,0.00045072832
eighth,0.0004515797
accompanied,0.00045248383
transposition,0.00045295496
concern,0.0004541322
human_consumption,0.00045540923
accessible,0.0004561575
notice,0.00045637283
implementation,0.00045675307
added,0.00046078535
easily,0.0004608087
correspond,0.00046154443
incompatible,0.00046269214
return,0.00046437178
wording,0.00046507228
refund,0.00046538908
month,0.00046547817
adversely,0.00046583643
binding,0.00046725018
authorises,0.0004679547
entered,0.00046858803
proper,0.00046885002
proper_construction,0.00046885508
apartment,0.00046930843
balance,0.00046945046
possibility,0.00046980355
delivery,0.00047007762
simply,0.0004702924
conclude,0.000472243
entitled_prevent,0.0004724654
replacement,0.0004725149
involving,0.00047254487
situated,0.00047272362
exist,0.0004728248
upon,0.0004733075
equivalence,0.00047384886
bank,0.00047494433
free_movement,0.00047498886
private,0.00047599213
damage_caused,0.00047676015
cheese,0.0004768611
decree,0.00047933857
transaction,0.00048152328
challenge,0.00048277376
forming,0.00048282254
entry_force,0.0004830838
inadmissible,0.00048371646
reasonable,0.00048403649
expiry,0.00048435072
quality,0.0004858229
potentially,0.00048608155
image,0.00048912363
back,0.0004893042
item,0.0004903578
entail,0.0004906783
opportunity,0.00049129623
kingdom_denmark,0.00049226417
calculated,0.00049371057
installed,0.0004956435
aware,0.0004977336
power,0.0004979314
organism,0.00049800274
implementing,0.0004994105
termination,0.0005006579
understand,0.00050132367
particularly_unfavourable,0.00050188287
ley,0.00050191703
mind,0.00050341233
regarding,0.00050419744
word,0.0005058659
netherlands,0.00050596433
virtue,0.00050644466
avoid,0.0005072265
interim,0.00050781306
ensuring,0.0005078163
caller,0.00050837547
establishes,0.0005087506
manufacture,0.0005094975
high,0.000510637
consequently,0.00051066064
quantitative,0.0005121704
find,0.0005125953
open,0.00051266525
individually_negotiated,0.00051278376
compare,0.0005129348
create,0.00051298196
using,0.0005131212
late,0.0005134375
assessing,0.0005137062
accommodation,0.0005140237
base,0.0005144877
tariff,0.0005158254
remuneration,0.0005173519
construction,0.00051791803
telecommunication,0.00051939656
lodged,0.0005204385
prohibiting,0.0005230108
agency,0.0005244781
milk,0.00052536116
indicated,0.0005269167
alter,0.0005275465
email,0.0005282148
although,0.000531475
intermediation,0.0005316734
monthly,0.0005337165
covering,0.0005337857
federal_republic,0.00053387805
reimbursement,0.0005374478
brand_name,0.0005378772
unfavourable,0.0005380391
drafted_plain,0.0005383907
denominated_foreign,0.00053966336
irrelevant,0.00053971674
bring,0.00053973263
movement,0.00054010144
creditworthiness,0.0005411403
designated,0.00054239825
identified,0.00054348964
collection,0.00055071345
become,0.0005519781
clearly,0.0005526884
mechanism,0.0005554508
operation,0.0005555778
benefit,0.00055801333
code,0.00055898464
identify,0.0005602385
new,0.00056066766
justice,0.0005609298
transparency,0.00056264113
distribution,0.0005640178
granted,0.00056423346
subparagraph,0.0005650095
business_premise,0.00056591665
negotiated_away,0.00056591665
customer,0.00056646025
package_holiday,0.00056707807
que,0.0005672365
association,0.00056746614
behalf,0.0005688437
prohibit,0.00057157665
lack_conformity,0.00057166006
imposing,0.0005724414
exclusively,0.00057250855
drafted,0.00057454134
security,0.00057523703
negotiation,0.0005758267
responsible,0.0005782894
portuguese,0.0005798886
display,0.00058107177
knowledge,0.0005822993
notification,0.00058497954
organisation,0.0005850441
connection,0.0005854402
payable,0.0005880755
neither,0.00058898446
whereby,0.0005899878
different,0.00059198495
whole,0.0005924889
denominated,0.0005934394
licence,0.0005942902
potential,0.0005943847
fixed,0.0005948445
denmark,0.0005952842
directly,0.00059765176
finland,0.00059839623
establishment,0.0005994948
brand,0.0005997977
federal,0.0005998024
decide,0.00060002814
infringement,0.0006017822
channel,0.00060239347
seek,0.00060248247
manufactured,0.0006030338
limited,0.0006044634
reason,0.000604547
variable,0.00060717476
listed,0.00060727476
conduct,0.0006089462
percentage,0.0006095621
satisfies,0.0006100545
control,0.0006107802
exception,0.00061297155
chamber_answer,0.0006155415
declared,0.00061704183
list,0.0006175311
received,0.0006176547
therefore,0.00062028033
detailed,0.00062036794
verification,0.0006211402
