Word,Frequency
immovable_property,0.00096231385
immovable,0.00096231385
german,0.00096143846
german_selected,0.0009614363
genetically_modified,0.00096099207
genetically,0.00096099096
modified,0.00096099003
defendant,0.00095946656
single,0.00095848663
effective,0.00095779565
submitted,0.00095610385
though,0.0009538684
withdrawal,0.0009534261
inter_alia,0.0009489845
inter,0.00094897166
alia,0.0009489705
assurance,0.0009474538
resulting,0.0009389521
energy,0.00093746907
serious,0.0009333154
breach,0.00092785695
scheme,0.00092581735
ii,0.0009244131
medicinal,0.0009222553
hand,0.00092164025
standard,0.00091897
even_though,0.00091770757
informed_reasonably,0.0009165986
included,0.0009081475
arrangement,0.00090313994
reputation,0.0009023887
imbalance,0.0009020567
linked,0.00089997606
package_travel,0.0008985059
failure,0.0008979718
manner,0.000893979
instrument,0.0008930983
objection,0.00088698964
medium,0.00088693923
applied,0.0008828733
allows,0.0008817088
necessary_comply,0.0008811954
hellenic_republic,0.00087757054
hellenic,0.0008775705
online,0.00087350205
en,0.00087284
carried,0.00087207975
supply,0.00087192113
subscriber,0.00087151036
passenger,0.0008687792
link,0.0008681808
related,0.0008655053
produced,0.0008645473
affect,0.0008596669
containing,0.0008572953
way,0.00085670373
extent,0.0008563267
supplementary,0.00085570273
observant_circumspect,0.0008531615
faith,0.0008531548
circumspect,0.0008531546
transpose,0.0008494554
act,0.0008481287
plain,0.0008475704
shop,0.00084467634
mandatory,0.0008441231
duration,0.0008438519
essential,0.00084188825
least,0.0008409638
retail,0.0008405134
conferred,0.0008383421
say,0.0008382364
device,0.00083717314
feature,0.0008348931
pursuant,0.00083465385
company,0.00083354523
lay,0.00083246647
continue,0.00083242316
belgium,0.0008300286
certain_aspect,0.00082379446
lawfully,0.0008223675
country,0.0008190115
region,0.00081839325
website,0.00081827334
vehicle,0.0008153746
calculation,0.00081430684
kingdom_spain,0.0008131343
selling,0.00081313075
consent,0.00081247534
purchaser,0.0008120046
given,0.00081101275
governing,0.0008108845
mortgage_enforcement,0.00081004744
foreign_currency,0.00080859766
natural_person,0.00080779335
medical,0.00080773415
includes,0.0008075229
bearing,0.0008061563
information_society,0.00080198847
society,0.0008019876
statutory,0.0008014015
real,0.0007983072
organiser,0.00079759804
remedy,0.0007974184
present,0.0007969863
tax,0.0007949639
legal_factual,0.00079483027
justified,0.00079443207
adopted,0.0007942307
individually,0.0007906563
luxembourg,0.0007904135
misleading_comparative,0.0007877985
instance,0.0007868444
mobile,0.0007842555
specification,0.0007841789
end_user,0.000783788
kingdom_belgium,0.0007815436
sixth_chamber,0.0007790722
sixth,0.00077906507
television,0.00077884307
grant,0.0007773275
tobacco,0.0007758532
area,0.000775257
italian_republic,0.0007737671
function,0.00077336055
equivalent,0.00077211054
offered,0.0007717503
procedural,0.0007713462
kind,0.0007675003
irrespective,0.00076698593
corresponding,0.0007668821
common_regulatory,0.0007660198
french,0.00076453673
already,0.00076370244
selection,0.00076262176
equipment,0.0007618511
maximum,0.00075960794
organic,0.00075872324
advantage,0.0007585161
building,0.00075851416
final,0.0007540746
institution,0.0007513889
include,0.0007502246
agreed,0.0007491137
duchy,0.0007469625
grand_duchy,0.00074696145
entry,0.0007433093
enable,0.0007427688
ultimate,0.00074105687
charged,0.00074035034
day,0.000736878
relied,0.0007360757
change,0.0007357176
specified,0.00073309283
preliminary,0.00073086604
document,0.0007279507
capital,0.0007251143
good_faith,0.0007212715
clear,0.00072096364
competing,0.00072013
long,0.0007175583
imposed,0.00071735657
sign,0.00071634015
default,0.00071630906
injunction,0.0007142089
expressly,0.0007119835
declaration,0.00071136095
since,0.0007108731
technical,0.0007091426
charter,0.0007090392
charter_fundamental,0.0007090358
direct,0.0007088981
adopting,0.00070843514
applying,0.0007083266
review,0.00070734555
prohibited,0.0007066405
category,0.00070576475
instalment,0.0007056488
calculating,0.0007036223
di,0.0007021526
put,0.0006997017
detriment,0.00069779565
detail,0.00069694896
consisting,0.00069622666
transactional,0.00069579616
transactional_decision,0.0006957847
personal,0.00069456775
invalidity,0.0006929972
laying_procedure,0.00069295015
defect,0.00069095456
beer,0.00069034944
label,0.00068991294
economic_consequence,0.0006877519
stage,0.0006857733
caused,0.00068514573
obliged,0.000684902
holiday,0.0006844188
connected,0.0006839613
satisfy,0.0006809935
nutrition,0.0006809896
supplied,0.0006805043
additional,0.0006803217
meet,0.00067917263
evocation,0.0006779374
seised,0.00067633897
examine_motion,0.00067103264
lack,0.0006697325
sale_ultimate,0.0006696043
option,0.00066886755
actually,0.0006679824
difference,0.000666575
seeking,0.0006658845
burden,0.00066445896
away,0.00066291564
insurance,0.0006617932
imposes,0.0006612252
total,0.00065974134
together,0.00065729895
restriction,0.00065588386
known,0.0006540205
permit,0.0006539286
thereby,0.0006530957
investment,0.0006515436
inform,0.0006497141
determining,0.00064859673
thus,0.00064796215
course,0.0006472862
significant_imbalance,0.0006467893
refers,0.0006456671
come,0.00064439187
proportionate,0.0006439485
give_rise,0.0006431052
supplement,0.00064131705
net,0.00063953054
definition,0.000639015
extension,0.0006386682
removal,0.000636994
particularly,0.0006355621
preliminary_ruling,0.0006354343
sufficiently,0.0006352055
compared,0.00063468574
associated_guarantee,0.00063411443
nutrition_health,0.0006324743
enables,0.00063244684
comparable,0.0006324156
animal,0.0006297442
processing,0.000628655
germany,0.00062640436
incurred,0.0006245296
verification,0.0006211402
detailed,0.00062036794
therefore,0.00062028033
received,0.0006176547
list,0.0006175311
declared,0.00061704183
chamber_answer,0.0006155415
exception,0.00061297155
control,0.0006107802
satisfies,0.0006100545
percentage,0.0006095621
conduct,0.0006089462
listed,0.00060727476
variable,0.00060717476
reason,0.000604547
limited,0.0006044634
manufactured,0.0006030338
seek,0.00060248247
channel,0.00060239347
infringement,0.0006017822
decide,0.00060002814
federal,0.0005998024
brand,0.0005997977
establishment,0.0005994948
finland,0.00059839623
directly,0.00059765176
denmark,0.0005952842
fixed,0.0005948445
potential,0.0005943847
licence,0.0005942902
denominated,0.0005934394
whole,0.0005924889
different,0.00059198495
whereby,0.0005899878
neither,0.00058898446
payable,0.0005880755
connection,0.0005854402
organisation,0.0005850441
notification,0.00058497954
knowledge,0.0005822993
display,0.00058107177
portuguese,0.0005798886
responsible,0.0005782894
negotiation,0.0005758267
security,0.00057523703
drafted,0.00057454134
exclusively,0.00057250855
imposing,0.0005724414
lack_conformity,0.00057166006
prohibit,0.00057157665
behalf,0.0005688437
association,0.00056746614
que,0.0005672365
package_holiday,0.00056707807
customer,0.00056646025
negotiated_away,0.00056591665
business_premise,0.00056591665
subparagraph,0.0005650095
granted,0.00056423346
distribution,0.0005640178
transparency,0.00056264113
justice,0.0005609298
new,0.00056066766
identify,0.0005602385
code,0.00055898464
benefit,0.00055801333
operation,0.0005555778
mechanism,0.0005554508
clearly,0.0005526884
become,0.0005519781
collection,0.00055071345
identified,0.00054348964
designated,0.00054239825
creditworthiness,0.0005411403
movement,0.00054010144
bring,0.00053973263
irrelevant,0.00053971674
denominated_foreign,0.00053966336
drafted_plain,0.0005383907
unfavourable,0.0005380391
brand_name,0.0005378772
reimbursement,0.0005374478
federal_republic,0.00053387805
covering,0.0005337857
monthly,0.0005337165
intermediation,0.0005316734
although,0.000531475
email,0.0005282148
alter,0.0005275465
indicated,0.0005269167
milk,0.00052536116
agency,0.0005244781
prohibiting,0.0005230108
lodged,0.0005204385
telecommunication,0.00051939656
construction,0.00051791803
remuneration,0.0005173519
tariff,0.0005158254
base,0.0005144877
accommodation,0.0005140237
assessing,0.0005137062
late,0.0005134375
using,0.0005131212
create,0.00051298196
compare,0.0005129348
individually_negotiated,0.00051278376
open,0.00051266525
find,0.0005125953
quantitative,0.0005121704
consequently,0.00051066064
high,0.000510637
manufacture,0.0005094975
establishes,0.0005087506
caller,0.00050837547
ensuring,0.0005078163
interim,0.00050781306
avoid,0.0005072265
virtue,0.00050644466
netherlands,0.00050596433
word,0.0005058659
regarding,0.00050419744
mind,0.00050341233
ley,0.00050191703
particularly_unfavourable,0.00050188287
understand,0.00050132367
termination,0.0005006579
implementing,0.0004994105
organism,0.00049800274
power,0.0004979314
aware,0.0004977336
installed,0.0004956435
calculated,0.00049371057
kingdom_denmark,0.00049226417
opportunity,0.00049129623
entail,0.0004906783
item,0.0004903578
back,0.0004893042
image,0.00048912363
potentially,0.00048608155
quality,0.0004858229
expiry,0.00048435072
reasonable,0.00048403649
inadmissible,0.00048371646
entry_force,0.0004830838
forming,0.00048282254
challenge,0.00048277376
transaction,0.00048152328
decree,0.00047933857
cheese,0.0004768611
damage_caused,0.00047676015
private,0.00047599213
free_movement,0.00047498886
bank,0.00047494433
equivalence,0.00047384886
upon,0.0004733075
exist,0.0004728248
situated,0.00047272362
involving,0.00047254487
replacement,0.0004725149
entitled_prevent,0.0004724654
conclude,0.000472243
simply,0.0004702924
delivery,0.00047007762
possibility,0.00046980355
balance,0.00046945046
apartment,0.00046930843
proper_construction,0.00046885508
proper,0.00046885002
entered,0.00046858803
authorises,0.0004679547
binding,0.00046725018
adversely,0.00046583643
month,0.00046547817
refund,0.00046538908
wording,0.00046507228
return,0.00046437178
incompatible,0.00046269214
correspond,0.00046154443
easily,0.0004608087
added,0.00046078535
implementation,0.00045675307
notice,0.00045637283
accessible,0.0004561575
human_consumption,0.00045540923
concern,0.0004541322
transposition,0.00045295496
accompanied,0.00045248383
eighth,0.0004515797
kg,0.00045072832
intellectual,0.0004498819
intellectual_property,0.00044986728
invitation,0.00044984213
advance,0.0004495425
package_tour,0.00044934117
tour,0.00044933817
pdo,0.00044904786
rather,0.00044758525
injured,0.00044647828
enquiry,0.0004463344
directory_enquiry,0.0004463344
authorised,0.00044614548
award,0.0004457762
conditional,0.0004448663
complied,0.0004440687
television_programme,0.00044355387
programme,0.00044355387
fresh,0.00044321964
initial,0.0004432144
false,0.00044304872
feed,0.00044297916
nutritional,0.0004423817
offering,0.00044221932
disclosed_factor,0.0004421218
disclosed,0.0004421218
index,0.00044117426
environment,0.00044096963
omission,0.00043953754
assessed,0.0004382965
excessively,0.0004373108
run,0.00043661246
pending,0.00043658487
bringing,0.00043598426
approval,0.00043500448
generally,0.00043435782
mere,0.00043418896
placed,0.00043326605
radio,0.00043306375
flight,0.00043272896
previously,0.00043220728
capacity,0.0004318841
communicated,0.0004317211
thereto,0.0004316078
subsequently,0.0004312699
consists,0.00043105424
unlawful,0.00043082656
causal,0.00042985924
causal_link,0.00042984728
grantor,0.00042984687
note,0.00042951351
excluded,0.00042937306
subscription,0.00042914384
lower,0.00042859634
otherwise,0.00042838525
client,0.0004283147
correctly,0.00042740966
recognition,0.00042732252
czech,0.00042675075
rental,0.00042650354
vitamin,0.00042586157
independent,0.00042551482
privacy,0.0004252791
confusion,0.0004251351
iii,0.00042511203
united,0.00042499276
united_kingdom,0.00042499276
presence,0.00042360526
determination,0.00042359112
higher,0.0004223953
health_claim,0.0004218752
applicant,0.0004212891
ordinary,0.0004207435
degree,0.00041998064
adequate,0.00041831637
location,0.00041784832
emergency_call,0.00041784832
mineral,0.00041728475
natural_mineral,0.00041728473
issued,0.0004147203
accession,0.00041457004
drink,0.00041419503
complaint,0.0004137786
lead,0.00041371395
maintaining,0.00041367745
character,0.00041342352
distinctive,0.00041342192
distinctive_character,0.00041342058
official,0.00041139434
delay,0.00040988415
existing,0.00040946284
performed,0.0004089849
visual,0.00040871924
source,0.000407892
telephony,0.00040761256
organic_production,0.00040720828
facility,0.00040561333
invitation_purchase,0.0004052817
fund,0.00040429924
address,0.0004035584
impose,0.0004034757
compatible,0.0004031813
alone,0.0004028803
possession,0.00040214226
basic,0.00040117768
component,0.00040081414
carrying,0.00040058306
treatment,0.00040002682
suitable,0.00040000645
travel_organiser,0.0003997778
disease,0.0003988053
analysis,0.0003978801
refer,0.0003973001
delivered,0.00039728748
tourist,0.00039679874
insolvency,0.00039523415
actual,0.00039404279
model,0.0003940118
reduction,0.00039377663
subsequent,0.00039362133
principal,0.00039356848
social,0.00039328643
addition,0.0003929087
objectively,0.00039272322
processing_personal,0.00039251457
mentioned,0.00039148523
held,0.00039130388
quantity,0.0003912677
slovak,0.00039116014
informing,0.0003905889
exceeds,0.00039043845
indent,0.0003900697
deposit,0.000389965
receive,0.00038977142
displayed,0.00038954188
work,0.00038926207
properly,0.0003890136
replace,0.0003867705
debtor,0.00038536172
size,0.00038481966
software,0.0003845552
space,0.00038425162
spanish,0.0003841232
range,0.0003837122
annulled,0.00038315126
wish,0.00038277527
borne,0.00038244287
separately,0.00038221883
original,0.00038198754
exercised,0.00038190937
later,0.00038154575
nutrient,0.00038118957
adoption,0.00037893985
finance,0.00037861723
setting,0.00037712802
incorporated,0.0003762982
kind_affect,0.0003761982
enabling,0.00037585315
difficult,0.00037539037
excessively_difficult,0.00037538903
generic,0.0003742317
object,0.00037403888
yoghurt,0.000374015
life,0.0003733673
indirect,0.00037307534
easily_understood,0.0003728283
three,0.00037261445
call_single,0.00037258508
caller_location,0.00037258508
handling,0.00037258508
handling_emergency,0.00037258508
legislative,0.0003725777
granting,0.00037189285
evaluate,0.00037170082
choice,0.00037119436
existed,0.00037095248
drawn,0.0003706373
combined,0.00037033495
rent,0.00037026612
communication_network,0.00037019345
placing,0.00036995832
increase,0.00036992342
excluding,0.0003696758
list_ingredient,0.0003695905
continuing,0.00036949286
permitted,0.00036924155
transposing,0.00036857603
mg,0.00036852068
spirit,0.00036753
spirit_drink,0.0003675296
sentence,0.00036636935
originate,0.00036560168
alternative,0.0003652622
perception,0.00036484175
transport,0.00036406188
fixing,0.0003634613
via,0.0003632762
apparent,0.00036320026
formal,0.00036257447
import,0.00036217005
euro,0.0003617043
contrast,0.00036128281
owner,0.00036016866
traveller,0.00035938085
acquired,0.00035937954
exclusion,0.0003585808
obtain,0.00035832904
landgericht,0.00035823215
bilateral,0.0003581105
approximate,0.00035795924
begin,0.00035730167
draw,0.00035719693
ownership,0.00035696596
addressed,0.00035669742
legitimate,0.00035605457
se,0.0003554954
annual,0.00035491723
co,0.0003546624
duly,0.0003540223
task,0.00035394583
plain_intelligible,0.00035386102
early,0.0003538374
keyword,0.00035382164
repute,0.00035378317
equivalent_quantitative,0.00035196752
opinion,0.00035182087
government,0.000350842
bundesgerichtshof,0.0003502096
preventing,0.0003501902
concluding,0.00034969405
consumed,0.00034845714
identity,0.0003482832
contact,0.00034760943
adverse,0.000347366
august,0.00034714572
met,0.0003468655
copyright,0.0003468025
minimum,0.00034663928
process,0.00034607228
diligence,0.00034569792
arbitration,0.0003454973
defeat_device,0.0003450484
defeat,0.00034504378
prize,0.00034500987
representative,0.00034483848
air,0.0003436085
impression,0.00034324315
indicating,0.0003432251
interconnection,0.00034200185
scientific,0.0003407158
impossible,0.0003401005
affected,0.00033993556
contain,0.00033973856
lawfulness,0.00033955905
valid,0.00033900465
concludes,0.00033857656
buy,0.0003383097
notwithstanding,0.00033793208
lawfully_manufactured,0.00033764046
beyond,0.00033731075
derived,0.0003371668
shape,0.00033655085
equivalence_effectiveness,0.00033620605
remove,0.00033549155
mislead,0.00033504228
bottle,0.00033428738
constituting,0.00033400973
regardless,0.00033395653
entirety,0.0003338695
go,0.00033372294
whereas,0.0003336497
exercising,0.00033252803
longer,0.0003308445
taxation,0.0003307338
agent,0.000330594
discretion,0.0003299439
exclusive,0.00032976634
disposal,0.00032924785
home,0.00032905288
newspaper,0.00032891214
supreme,0.00032769082
technically,0.00032732228
technically_feasible,0.00032732228
feasible,0.00032732228
consistent,0.00032725226
polish,0.00032711707
letter,0.0003267685
install,0.0003259515
operated,0.00032562978
cour,0.0003249891
money,0.0003241266
falling,0.0003240245
step,0.000323818
functioning,0.00032323002
il,0.00032306998
importance,0.00032251308
accordingly,0.00032226287
sell,0.00032111525
protecting,0.00032107948
appears,0.00032103233
save,0.00032034126
physical,0.0003201344
raise,0.00032008882
replacing,0.00031911174
involved,0.00031884646
rescission,0.00031829323
austria,0.00031807914
regional,0.0003178149
located,0.00031683897
removed,0.00031675198
printed,0.0003164395
portability,0.00031614967
readily,0.00031551364
presented,0.000315489
sole,0.00031506352
criminal,0.00031425126
specifically,0.00031299877
indicate,0.0003125579
categorised,0.0003120796
collective,0.00031158078
considers,0.0003114024
check,0.00031117728
expression,0.0003109517
threshold,0.00031094006
likelihood,0.00031021022
might,0.0003095704
upper,0.00030947695
vi,0.00030926222
necessarily,0.00030916627
revising,0.00030893416
distinguishing,0.0003089116
surrounding,0.00030890692
claiming,0.00030830648
fulfilled,0.000308185
unknown,0.00030709093
derive,0.00030698781
contracting,0.00030680135
competition,0.00030672815
legally,0.00030621648
exists,0.00030511685
appear,0.00030495887
reparation,0.00030463
secured,0.0003040936
favourable,0.00030394972
provenance,0.00030373456
past,0.00030346646
field,0.00030297588
exceed,0.00030275452
relate,0.00030161714
bound,0.00030135823
instituted,0.0003011537
progress,0.000301088
adaptation,0.000301088
firm,0.0003010678
assistance,0.00030041346
transparent,0.0003002008
victim,0.00029962327
last,0.00029944442
juzgado,0.000297943
expose,0.00029776868
examining,0.0002974783
signed,0.0002973801
merit,0.00029737613
fraud,0.00029671172
restore,0.00029636608
dealing,0.00029618322
cee,0.0002958577
interpreting,0.0002951575
referencing,0.00029419686
refuse,0.00029385934
exhaustively,0.0002933089
difficulty,0.00029266253
cosmetic,0.00029252007
platform,0.00029246605
romanian,0.00029238852
suspension,0.00029064392
italy,0.000290167
competitive,0.00028994493
doubt,0.00028981568
equipped,0.00028966984
settlement,0.000289357
legitimately,0.0002892824
explanation,0.00028914353
vendor,0.00028864056
sector,0.00028715102
enforceable,0.00028683635
geographic,0.00028584135
group,0.00028569862
incumbent,0.00028547275
alleged,0.00028533177
loss,0.0002852572
transposed,0.00028485074
impartiality,0.00028331025
independence,0.00028330996
durable,0.0002831929
storage,0.00028296566
teu,0.00028270113
accelerated,0.000282397
adr,0.00028214007
protects,0.00028200753
imitation,0.00028185875
unaware,0.000281783
exemption,0.00028140593
affecting,0.00028106163
suffered,0.00028104332
posse,0.00028081518
attention,0.00028044338
ireland,0.00028014873
precluded,0.00028001025
confers,0.00027962652
designate,0.0002789401
designed,0.00027856836
grande,0.00027815835
profit,0.00027738776
namely,0.00027473515
expense,0.00027445913
retailer,0.00027414638
removing,0.0002739928
adequacy,0.0002733347
owned,0.00027259003
design,0.00027194482
variation,0.00027173234
reflects,0.00027092284
stipulation,0.00027083943
undertakes,0.00027078763
table,0.00027077552
stipulate,0.00027074767
repaid,0.00027042412
local,0.00027006658
significantly,0.00026951573
per,0.00026918136
acted,0.00026885464
hold,0.0002687434
terrestrial,0.0002686202
tenth,0.00026791
ordered,0.00026767518
promissory,0.0002671444
outcome,0.00026703265
extend,0.0002670196
supplementing,0.0002669205
arise,0.00026671335
obtained,0.00026644667
card,0.00026599423
transitional,0.00026555764
derogation,0.00026537548
support,0.0002652883
unable,0.00026434395
competence,0.00026370608
beverage,0.00026353623
novel,0.00026299324
confer,0.00026294217
future,0.00026277185
purchased,0.00026236378
paris,0.00026214
canvassing,0.00026213995
advertised,0.00026170278
produce,0.00026140574
fully,0.00026039075
peer,0.0002582436
catalogue,0.00025822676
requesting,0.00025821978
disproportionate,0.00025772655
complete,0.0002575816
overall,0.0002575407
legislature,0.00025685935
sample,0.0002562764
inasmuch,0.0002559849
undertaken,0.00025582343
delegated,0.0002555671
volume,0.00025543728
withdraw,0.00025542267
promotion,0.00025535328
throughout,0.00025503134
governed,0.0002548806
serf,0.0002548103
hear,0.0002541641
immediately,0.0002534116
oral,0.00025254823
relief,0.0002518639
closed,0.00025148137
prevents,0.00025126353
file,0.00025103937
2a,0.00025099335
arises,0.0002509891
identifying,0.00025097313
circulation,0.00025075756
raised,0.0002499131
broadcast,0.00024962862
proof,0.00024962323
evident,0.00024959212
assert,0.00024941927
primera,0.00024899695
instancia,0.00024899695
permissible,0.0002488917
maintain,0.0002480948
construed,0.0002478363
chemical,0.00024767706
null,0.00024747045
attributable,0.00024744202
continued,0.00024739266
el,0.00024718867
seventh,0.000246947
invalid,0.00024689603
fourth,0.00024685936
prescribes,0.00024678832
released,0.0002465002
officio,0.00024605924
ex,0.0002460592
previous,0.00024601622
chapter,0.00024526622
maintained,0.00024514223
intervention,0.00024458603
decisive,0.0002444477
successful,0.00024437893
resolving,0.0002442096
warning,0.00024243142
packet,0.00024243142
trip,0.00024241864
gift,0.00024241852
unit,0.00024241797
allocated,0.00024239269
automatically,0.00024233725
nullity,0.00024134805
para,0.00024087659
los,0.00024087327
decreto,0.00024087113
guaranteeing,0.00024047137
usually,0.00024046027
among,0.00024000191
intervene,0.00023969403
distributor,0.00023966422
render,0.00023933515
low,0.00023908615
merely,0.00023874237
proportionality,0.00023832229
departure,0.00023817384
airport,0.00023817382
ceiling,0.00023813966
ordering,0.00023810774
became,0.00023776962
restricting,0.00023730163
compulsory,0.000236984
re,0.00023685294
judicata,0.00023684543
northern,0.00023683495
exposure,0.00023676976
materially,0.00023664598
formation,0.00023664469
emission,0.00023655564
custom,0.00023651971
former,0.00023606923
activation,0.00023605576
respective,0.00023597837
resulted,0.00023574536
current,0.00023573311
separate,0.0002355688
regulate,0.00023544852
arrondissementsrechtbank,0.00023518848
active,0.0002348848
small,0.00023475147
research,0.0002345828
amsterdam,0.00023454151
transmitted,0.00023447331
transfer,0.00023416801
appel,0.00023409825
roaming,0.00023395226
injury,0.00023351859
installation,0.00023259362
observance,0.00023259106
substitution,0.00023249169
convention,0.00023135306
efficiency,0.00023118067
domain,0.00023108882
examined,0.00023099863
release,0.00023056356
entrusted,0.00023052159
presumed,0.00023036571
implement,0.0002299362
follows,0.0002292654
represents,0.00022892871
proportion,0.00022887044
cocoa,0.00022875972
chocolate,0.00022875972
proving,0.00022872553
blocking,0.00022836166
traffic,0.00022836165
symbol,0.00022836041
calculate,0.00022805973
traditionally,0.00022801377
greater,0.0002278987
observed,0.00022758899
importation,0.000227254
eur,0.00022705317
scheduled,0.00022703814
central,0.00022675541
ancillary,0.00022634631
incur,0.00022617454
holding,0.00022616822
prudent,0.00022600939
equity,0.00022555269
unduly,0.00022547216
dwelling,0.00022530001
domiciled,0.00022521627
