Word,Frequency
laying,0.0014096686
prior,0.001399923
well,0.001394578
limit,0.0013933416
level,0.001392566
constitute,0.0013871467
3a,0.0013785508
profession,0.0013736176
prohibition,0.0013722692
protected_designation,0.0013712768
domestic,0.0013696182
exchange,0.0013635115
view,0.0013597234
free,0.0013574377
liable,0.0013531548
requiring,0.0013450005
purchaser,0.0013400316
limitation,0.0013373136
arising,0.0013348006
according,0.0013329048
consideration,0.0013284966
compensation,0.0013256258
able,0.0013128457
criterion,0.0013127446
borrower,0.0013107661
damage,0.0013074079
negotiated,0.0013052274
data,0.0013049901
safety,0.001301308
full,0.0012997348
effectiveness,0.0012996811
sum,0.0012920394
debt,0.0012870374
registered,0.0012822872
relation,0.0012809148
professional,0.0012685771
including,0.0012661214
secondly,0.001264444
precludes,0.0012634061
making,0.0012607763
economic,0.0012594805
apply,0.0012550955
foreign,0.0012545326
applies,0.0012536397
package_travel,0.0012471728
commerce,0.0012457174
average,0.0012385627
denmark,0.0012383444
preliminary,0.001237853
force,0.0012347706
intelligible,0.0012315168
prohibits,0.0012300062
description,0.0012285871
exercise,0.0012271281
july_approximation,0.0012214388
clause,0.0012196002
judicial,0.0012175598
cancellation,0.0012080744
premise,0.0012040067
television,0.0011998096
la,0.0011975191
final,0.0011946269
kingdom_spain,0.0011946006
classified,0.0011892761
paragraph,0.0011891089
allowing,0.001184569
ultimate,0.0011827371
interpretation,0.0011772759
similar,0.0011740673
could,0.0011678245
consumption,0.0011621014
imported,0.0011618905
packaging,0.0011568234
carry,0.0011544151
contained,0.0011543803
prevent,0.0011504095
competitor,0.0011499388
electronic_commerce,0.0011485621
cover,0.0011462638
preliminary_ruling,0.0011445795
contrary,0.0011444681
cause,0.0011422358
include,0.0011413222
february,0.0011337601
proprietor,0.001129865
latter,0.0011290859
liability_defective,0.0011282667
penalty,0.0011203412
conformity,0.0011194638
either,0.0011107979
advertiser,0.0011095091
manufactured,0.0011076963
contains,0.0011051896
italian,0.001102511
allow,0.0011001575
prohibiting,0.0010957973
need,0.0010954842
capable,0.0010929327
organic,0.0010917803
lawfully,0.0010881606
holiday,0.0010860822
creditor,0.0010832966
protect,0.0010826882
distance,0.0010826623
characteristic,0.001081363
et,0.0010791619
belgium,0.0010753372
sale_ultimate,0.001073468
two,0.0010730115
give,0.001070759
verify,0.0010694992
require,0.0010691065
due,0.0010676783
given,0.0010667894
though,0.0010656143
following,0.00106447
unless,0.0010639738
void,0.0010603274
manufacturer,0.0010598826
intermediary,0.0010577335
human,0.0010577036
material,0.0010573053
validity,0.0010563518
associated,0.0010560538
submitted,0.0010559452
giving,0.0010505355
default,0.0010503744
necessary_comply,0.0010420464
examination,0.001041965
solely,0.001040505
sixth,0.0010384229
sixth_chamber,0.0010384229
building,0.0010372822
acting,0.0010324613
considered,0.0010294832
directory,0.0010284922
lender,0.0010279358
even_though,0.0010274028
objective,0.0010266275
outside,0.0010258717
factual,0.0010214823
wine,0.0010205865
kingdom_denmark,0.0010195903
lawyer,0.0010177135
sufficient,0.0010167309
relationship,0.0010156443
telephone,0.0010153442
french,0.0010118394
arrangement,0.001009337
sold,0.0010093058
rise,0.001007251
method,0.0010020689
allows,0.0010016197
kingdom_belgium,0.0010009311
found,0.0009989592
entitled,0.0009965596
taking_account,0.0009955723
establish,0.0009952091
type,0.0009938903
factor,0.0009935854
lay,0.0009908841
country,0.0009845592
determined,0.0009833302
tribunal,0.0009816642
statutory,0.0009808996
region,0.00097593357
value,0.00097529474
territory,0.00097236305
transpose,0.0009705821
hand,0.00096804433
mortgage_enforcement,0.0009655959
di,0.00096371997
competent,0.0009618472
likely,0.00095645717
grand,0.00095570495
appropriate,0.00095561374
vitamin,0.00095549703
imbalance,0.00094938756
internet,0.0009473383
website,0.00094499293
energy,0.0009370365
information_society,0.000936865
society,0.000936865
justified,0.000933184
annulment,0.00093315577
defendant,0.00093233143
appeal,0.0009304871
procedural,0.0009288728
pre,0.0009284549
medium,0.00092529814
specification,0.0009250788
classification,0.000924374
body,0.0009175195
natural_person,0.0009153238
ii,0.0009151556
identical,0.0009123054
containing,0.00091042795
package_holiday,0.00089995324
effective,0.00089981867
end_user,0.0008987367
instrument,0.00089675066
channel,0.0008964411
entry,0.000893639
immovable,0.0008902199
immovable_property,0.0008902199
observant,0.0008883963
reasonably_well,0.00088836905
standard,0.00088522944
scheme,0.00088314567
institution,0.0008829842
emergency,0.0008768365
supplementary,0.00087275205
assurance,0.00087135885
certain_aspect,0.0008686535
tfeu,0.0008680426
authorisation,0.0008676677
technical,0.0008667542
affect,0.0008667426
amendment,0.00086635316
civil,0.00086335896
objection,0.0008632995
compliance,0.00086182967
category,0.0008528943
fundamental,0.00085156836
tobacco,0.0008481344
statement,0.0008427974
governing,0.00084129535
comparative_advertising,0.0008410954
informed_reasonably,0.00083642756
germany,0.0008352941
pursuant,0.0008350668
real,0.00083500403
online,0.0008302285
act,0.0008295764
common_regulatory,0.0008288343
grant,0.00082875474
finland,0.0008265013
conferred,0.0008258035
water,0.00082505716
position,0.0008248302
easily,0.000824795
applying,0.0008236801
adopting,0.0008219145
way,0.0008209724
directly,0.00082085293
instance,0.0008205904
supply,0.0008199193
area,0.0008189352
carried,0.0008169582
already,0.0008168738
applied,0.00081539445
withdrawal,0.000812691
observant_circumspect,0.0008125839
circumspect,0.00081254105
resulting,0.00081154576
satisfied,0.000807754
kind,0.0008074583
comparison,0.00080467766
passenger,0.0008025421
insurance,0.0008023588
single,0.0008010423
organiser,0.00079861545
legal_factual,0.0007984165
continue,0.000797515
function,0.00079500565
breach,0.0007949954
fee,0.00079171796
capital,0.00079120684
examine_motion,0.00078879116
evocation,0.00078848255
faith,0.0007877743
inter_alia,0.0007863772
inter,0.0007863749
alia,0.000786374
food_safety,0.0007835033
subscriber,0.00078132824
produced,0.00077712943
beer,0.0007761573
away,0.0007737064
added,0.00077214534
since,0.0007703237
company,0.0007688339
equivalent,0.0007679755
thereby,0.00076648203
imposes,0.0007632521
failure,0.0007620373
netherlands,0.000761216
transactional,0.0007595513
transactional_decision,0.0007595513
federal,0.0007580384
satisfy,0.0007547926
includes,0.0007546979
specified,0.0007545034
imposed,0.00075387047
whereby,0.00075109774
together,0.0007495608
evidence,0.0007492551
consent,0.0007470495
say,0.00074564456
relied,0.0007455415
calculation,0.00074448786
selling,0.0007435015
nutrition,0.00074042537
linked,0.0007390559
manner,0.00073296466
easily_understood,0.00073180324
en,0.00073139335
plain,0.00073019235
imposing,0.0007241572
invalidity,0.00072381273
call,0.0007235947
remedy,0.0007233133
present,0.0007220136
individually,0.0007187853
restriction,0.0007167746
total,0.00071270706
actually,0.00071264413
tour,0.0007125422
package_tour,0.0007125422
nutrition_health,0.0007108391
limited,0.0007106215
permit,0.0007091773
connection,0.0007051498
good_faith,0.00070443447
chamber_answer,0.0007039375
seventh,0.0007038106
retail,0.00070352113
proportionate,0.0007033365
injunction,0.00070251763
federal_republic,0.000702516
connected,0.0007009929
related,0.0007008983
link,0.00069972244
reputation,0.0006959684
negotiated_away,0.00069593586
business_premise,0.00069593586
sign,0.00069553213
programme,0.00069513475
television_programme,0.00069512986
included,0.00069503154
mandatory,0.0006948514
expressly,0.00069260586
direct,0.00069258973
meet,0.00069245225
extent,0.0006923838
italian_republic,0.00068834855
duration,0.0006879887
apartment,0.0006879414
give_rise,0.0006872697
declaration,0.00068508054
refers,0.0006847938
instalment,0.0006839864
adopted,0.0006823224
essential,0.00068007404
distribution,0.0006779577
change,0.00067326124
offered,0.00067287835
detriment,0.00067285704
obtained,0.0006719138
mobile,0.00067025796
significant_imbalance,0.00066883006
infringement,0.0006652436
associated_guarantee,0.00066494104
high,0.0006629953
accommodation,0.00066200114
seeking,0.00065885443
entered,0.0006578613
customer,0.00065751834
reason,0.00065725326
agreed,0.00065628364
stage,0.0006555515
lawfully_manufactured,0.0006547205
verification,0.0006526262
economic_consequence,0.00065196544
corresponding,0.00065180357
day,0.00064991525
seised,0.00064932514
bearing,0.0006439823
therefore,0.0006438151
clear,0.00064315385
document,0.00064231444
exception,0.00064163096
chain,0.00064124825
vehicle,0.0006398962
investment,0.0006396137
consisting,0.00063805387
processing,0.00063787407
serious,0.0006369136
advantage,0.0006351754
manufacture,0.00063486025
possibility,0.00063210004
misleading_comparative,0.0006319279
sufficiently,0.0006304627
enable,0.0006299304
obliged,0.0006277587
device,0.00062756403
definition,0.0006266381
human_consumption,0.0006265536
exclusively,0.00062517595
declared,0.0006225573
security,0.0006217331
irrespective,0.00062095805
identified,0.00061892276
operation,0.0006187808
supplied,0.0006160309
organisation,0.0006158168
maximum,0.00061502255
private,0.0006147625
quantitative,0.0006142325
medicinal,0.0006136803
personal,0.00061161764
inadmissible,0.00061001274
percentage,0.00060974836
become,0.0006096286
put,0.0006091295
apparent,0.000609043
tax,0.00060903135
portuguese,0.0006079322
equipment,0.000606546
medical,0.0006060954
reimbursement,0.0006039021
novel,0.0006035135
received,0.0006024975
cheese,0.0006000517
establishment,0.0005999264
exercised,0.00059940375
foreign_currency,0.0005983795
covering,0.0005966278
granted,0.0005960357
course,0.0005954822
removal,0.0005951104
conditional,0.00059481675
association,0.00059445575
detailed,0.0005934871
display,0.0005915378
seek,0.00058920536
entry_force,0.00058847887
different,0.0005878768
justice,0.0005878451
ensuring,0.00058738526
degree,0.00058428705
prohibited,0.0005841136
calculating,0.00058373326
specifically,0.0005808634
presence,0.0005792249
organic_production,0.0005780697
extension,0.0005775203
neither,0.0005772715
transparency,0.00057411595
using,0.0005738466
control,0.00057306356
luxembourg,0.0005730401
bring,0.00057174783
decide,0.0005698119
label,0.00056910556
option,0.0005686989
offering,0.000567152
decree,0.00056701846
drafted,0.0005665386
addition,0.00056508393
virtue,0.0005626386
aware,0.00056251953
charter_fundamental,0.0005624492
charter,0.0005624492
long,0.00056170474
payable,0.0005612228
burden,0.00056090305
review,0.0005604495
fund,0.0005596766
variable,0.0005595882
remuneration,0.00055906276
come,0.00055853097
alter,0.00055635156
particularly,0.0005562618
tariff,0.0005562559
email,0.00055421883
excluded,0.0005535747
agency,0.00055102154
whole,0.0005506678
difference,0.00055062387
find,0.00055002025
caused,0.00054797024
new,0.00054352207
clearly,0.00054265844
power,0.0005415335
lack,0.0005408584
licence,0.0005407417
supplement,0.00054042577
drafted_plain,0.0005357032
movement,0.0005355536
laying_procedure,0.0005353012
conduct,0.000534027
threshold,0.00053369935
implementation,0.0005327274
travel_organiser,0.0005318978
telecommunication,0.0005316695
refund,0.0005305546
notice,0.00053018477
monthly,0.00052912015
false,0.00052821886
three,0.0005271321
additional,0.00052426045
detail,0.0005235527
transposition,0.00052320375
brand,0.0005220798
image,0.00052022014
back,0.00052016566
defect,0.0005199278
benefit,0.0005197414
fixed,0.0005195911
shop,0.00051731744
replacement,0.0005164841
thus,0.00051622675
individually_negotiated,0.0005155371
que,0.0005127175
knowledge,0.0005126174
disclosed,0.0005126083
disclosed_factor,0.0005126083
quality,0.00051253836
identify,0.0005117733
drink,0.00050935545
listed,0.0005066052
grand_duchy,0.0005063051
duchy,0.000506305
enables,0.0005060587
calculated,0.0005059952
balance,0.0005037001
eighth,0.00050187565
charged,0.00050077983
insolvency,0.0005006303
feature,0.0005001015
designated,0.000499967
net,0.0004997135
determining,0.0004989683
expiry,0.0004988154
derogation,0.0004976724
owner,0.0004975024
subparagraph,0.0004968334
regarding,0.00049607956
ownership,0.00049403857
potential,0.0004934381
forming,0.00049301196
impose,0.00049098715
prohibit,0.00048987963
inform,0.0004897303
visual,0.00048941065
delivery,0.00048938254
avoid,0.00048908463
accompanied,0.00048899895
known,0.00048886344
upon,0.00048878713
reasonable,0.00048876624
free_movement,0.00048787796
fresh,0.00048718826
concern,0.0004869634
delay,0.0004842815
yoghurt,0.00048348543
assessed,0.00048343392
bank,0.000483332
responsible,0.00048316724
advance,0.00048277865
creditworthiness,0.00048122398
tourist,0.00048101295
negotiation,0.00047823178
mind,0.00047797483
brand_name,0.00047739784
maintaining,0.00047654397
lodged,0.000476264
implementing,0.00047478566
behalf,0.00047467995
satisfies,0.00047453685
binding,0.00047410693
august,0.00047354508
accessible,0.00047079753
create,0.00047066616
run,0.0004706276
polish,0.0004698223
analysis,0.00046964595
index,0.00046918957
confusion,0.00046903675
open,0.00046900348
otherwise,0.00046892822
unfavourable,0.00046728188
compared,0.00046709215
termination,0.00046537697
work,0.000462707
milk,0.00046225547
appear,0.00046129618
genetically_modified,0.00046102653
modified,0.00046102647
genetically,0.00046102647
spirit,0.00045678887
spirit_drink,0.00045678727
situated,0.0004560455
although,0.00045598295
indent,0.00045553286
component,0.00045547358
simply,0.00045469057
incurred,0.00045443198
principal,0.00045356312
newspaper,0.00045347685
kind_affect,0.0004529383
code,0.00045285502
challenge,0.0004524688
interim,0.000451973
understand,0.00045179203
co,0.00045178103
consequently,0.00045105006
designed,0.0004508531
applicant,0.00044781883
denominated,0.0004469756
construction,0.00044618332
annulled,0.00044573826
equivalence,0.0004455587
agent,0.00044524434
directory_enquiry,0.00044348405
enquiry,0.0004434796
issued,0.0004433072
return,0.00044298678
lack_conformity,0.00044068892
united_kingdom,0.000440489
united,0.000440489
surrounding,0.00043990792
incompatible,0.00043916175
continuing,0.00043889447
subsequently,0.0004379295
particularly_unfavourable,0.00043610806
wish,0.0004357216
assessing,0.00043471734
money,0.00043442802
competing,0.00043351503
thereto,0.00043150116
word,0.0004314338
establishes,0.00043137887
indirect,0.00043106996
spanish,0.0004305023
adaptation,0.0004304986
progress,0.0004304986
collection,0.00043018305
excessively,0.00042954646
bound,0.00042738402
indicated,0.0004271523
selection,0.00042669647
actual,0.00042636404
lower,0.00042500414
czech,0.00042495536
via,0.00042358402
opportunity,0.000423397
correspond,0.00042327502
exist,0.00042243174
exceed,0.0004205702
remove,0.00041975334
mentioned,0.00041971906
existing,0.0004194124
replace,0.0004186518
correctly,0.0004180027
delivered,0.00041710286
intermediation,0.00041689174
longer,0.00041685897
continued,0.0004158559
proper,0.00041506055
proper_construction,0.00041506055
animal,0.00041503992
invitation,0.00041492662
draw,0.00041466934
entail,0.0004137962
receive,0.00041375228
iii,0.0004135886
granting,0.0004131359
intellectual_property,0.00041291272
intellectual,0.00041291272
radio,0.00041205445
generic,0.0004118422
flight,0.00041131262
authorises,0.00041124603
award,0.0004106563
mechanism,0.00041047865
potentially,0.00040948164
denominated_foreign,0.00040913624
wording,0.00040866152
reduction,0.0004086361
irrelevant,0.00040812138
determination,0.00040721387
home,0.00040678802
damage_caused,0.00040600722
begin,0.00040560015
installed,0.00040476758
bringing,0.00040422622
plant,0.00040389717
telephony,0.00040374527
month,0.0004036528
printed,0.00040363826
mere,0.00040292027
constituting,0.00040288924
caller,0.00040286224
consumed,0.00040180524
adequate,0.00040142014
excluding,0.00040128428
ley,0.0003985846
conclude,0.00039791226
placing,0.00039594297
ordinary,0.00039449288
health_claim,0.0003944716
exceeds,0.000394212
alternative,0.00039413283
consists,0.00039405303
accordingly,0.00039394546
subscription,0.00039383557
falling,0.0003928424
complied,0.00039183392
pdo,0.00039107844
compatible,0.0003900444
met,0.00038932823
refer,0.00038920762
held,0.00038884266
entitled_prevent,0.0003888317
late,0.00038869228
confirmed,0.00038834155
generally,0.00038828657
address,0.00038698383
accession,0.0003866325
incorporated,0.0003861918
injured,0.00038612925
dealing,0.00038496376
basic,0.0003847231
omission,0.00038467793
privacy,0.0003844809
existed,0.00038380208
task,0.00038329398
space,0.0003830826
carrying,0.00038249188
opinion,0.00038240978
broadcast,0.00038196603
original,0.00038157584
adversely,0.0003808691
base,0.0003804775
invitation_purchase,0.00038003328
life,0.00037995225
independent,0.00037984052
placed,0.0003788775
performed,0.00037868178
higher,0.00037843015
regional,0.00037762523
involving,0.00037634338
comparable,0.00037576418
cour,0.00037522436
perception,0.0003748866
bilateral,0.00037480364
gift,0.00037449395
secured,0.0003744849
notification,0.00037353116
obtain,0.00037344362
preventing,0.00037205537
variation,0.00037159823
prevented,0.00037056103
arbitration,0.0003699738
van,0.00036915267
transposing,0.00036868587
import,0.00036861203
increase,0.0003684176
excessively_difficult,0.00036790277
difficult,0.00036790277
fixing,0.00036766147
recognition,0.00036709712
objectively,0.00036697328
later,0.00036695178
communication_network,0.00036596294
contain,0.000364017
scientific,0.00036382445
transport,0.00036369357
facility,0.00036318408
austria,0.00036285125
identity,0.00036205503
debtor,0.00036156183
approval,0.00036141506
choice,0.00036140328
character,0.0003606663
distinctive,0.0003606663
distinctive_character,0.00036066628
doubt,0.00036064402
protecting,0.00036048982
permitted,0.0003598573
processing_personal,0.0003595545
transaction,0.00035951842
owned,0.0003592357
indicating,0.00035905658
bundesgerichtshof,0.00035794816
pending,0.00035692367
install,0.00035690653
capacity,0.000355929
grantor,0.00035557212
letter,0.00035513847
combined,0.0003550087
lead,0.00035463012
nutrient,0.0003544529
concludes,0.00035442744
unlawful,0.00035314597
raise,0.00035297003
competitive,0.00035190693
operated,0.00035180952
exclusion,0.0003513846
local,0.0003506207
italy,0.00035042243
shape,0.0003497892
discretion,0.00034976462
landgericht,0.00034919952
juzgado,0.00034887847
might,0.0003482339
provenance,0.00034797343
alone,0.00034723475
prize,0.0003451648
separately,0.00034398644
past,0.000343885
hungarian,0.00034337147
formulation,0.00034332223
buy,0.00034266253
adoption,0.00034234565
process,0.0003422295
note,0.00034213744
diet,0.00034195223
previously,0.0003417476
supreme,0.00034141695
greater,0.00034102003
refuse,0.00034037838
evaluate,0.00034035384
taxation,0.00034011624
regardless,0.00034010835
suitable,0.000339814
slovak,0.00033949647
exclusive,0.000339208
competition,0.00033831564
entirety,0.00033807755
closed,0.0003379747
legislature,0.00033770507
mineral,0.00033741092
natural_mineral,0.00033741092
equivalent_quantitative,0.00033695437
subsequent,0.00033691138
legislative,0.00033677876
authorised,0.00033676403
concluding,0.0003367286
official,0.00033656985
occur,0.00033607453
communicated,0.00033536574
minimum,0.00033523198
exercising,0.00033456975
possession,0.00033366415
object,0.0003336586
traveller,0.00033342946
interconnection,0.0003333978
informing,0.00033293673
quantity,0.00033277585
notwithstanding,0.0003317788
properly,0.00033164164
bottle,0.00033041072
removed,0.000330288
beyond,0.000329315
location,0.0003291667
emergency_call,0.0003291667
likelihood,0.00032810515
revising,0.00032799348
durable,0.00032769592
duly,0.0003274631
replacing,0.00032693133
causal_link,0.00032660624
causal,0.00032660618
contrast,0.00032621963
size,0.00032614928
mislead,0.0003255798
contracting,0.00032527786
overall,0.00032515233
whereas,0.00032502587
initial,0.00032477014
unknown,0.00032444595
model,0.00032415288
derive,0.00032369836
enabling,0.00032338954
significantly,0.00032337903
valid,0.000322761
arise,0.00032254047
geographic,0.00032240682
annual,0.00032203164
temporal,0.00032177806
impression,0.0003216742
government,0.0003212905
adjust,0.00032114147
field,0.00032095876
formal,0.00032022997
warning,0.00032002944
packet,0.00032002944
inquiry,0.0003198934
designate,0.00031787058
impossible,0.00031659432
adr,0.00031605727
exists,0.00031557228
examining,0.00031539527
item,0.0003152649
disease,0.0003151931
restore,0.00031508473
prevents,0.00031452352
copyright,0.00031282878
client,0.00031268908
upper,0.00031229816
air,0.00031156917
compare,0.000311103
deposit,0.0003110627
addressed,0.00031038528
sentence,0.00031020367
partial,0.00031012425
affecting,0.00030963737
transparent,0.0003094892
vendor,0.00030925145
promotion,0.00030901277
repute,0.00030877686
drawn,0.00030877002
plain_intelligible,0.00030861513
go,0.00030779524
competence,0.00030710656
romanian,0.0003064509
early,0.00030633927
kg,0.00030627556
treatment,0.00030625027
expose,0.0003059208
convention,0.0003056447
canvassing,0.0003049703
setting,0.00030486102
importance,0.0003045265
equivalence_effectiveness,0.00030424556
borrowed,0.0003041255
representative,0.00030406812
displayed,0.00030324058
prepared,0.0003031877
cosmetic,0.0003029038
firm,0.00030283487
finance,0.0003021746
amsterdam,0.00030147776
favourable,0.0003012041
ordered,0.00030027836
invited,0.0003002418
keyword,0.00030021605
loss,0.00029991925
hear,0.00029962184
enforceable,0.00029901144
platform,0.0002988069
hold,0.0002985119
located,0.0002968906
derived,0.00029661992
necessarily,0.00029647243
resolving,0.00029640828
tenth,0.0002960085
settlement,0.00029494148
expression,0.00029407613
borne,0.00029392683
triggered,0.00029361324
adverse,0.00029286987
caller_location,0.0002923185
handling_emergency,0.0002923185
call_single,0.0002923185
handling,0.0002923185
terrestrial,0.00029215182
considers,0.00029163732
successful,0.00029143607
diligence,0.00029025052
criminal,0.00028984074
travelling,0.00028757768
nutritional,0.0002872907
assistance,0.00028726415
complete,0.00028716907
difficulty,0.00028677026
protects,0.0002867274
precise,0.000286692
sole,0.00028649668
primera,0.00028605817
instancia,0.0002860567
complaint,0.00028589772
dangerous,0.0002858022
il,0.0002853604
installation,0.00028432228
rental,0.0002842665
sector,0.0002842317
gerechtshof,0.00028397294
undertaken,0.00028380184
support,0.00028333938
functioning,0.00028327928
unit,0.00028249313
grande,0.00028239327
approximate,0.0002821774
quantitative_restriction,0.0002819956
decisive,0.0002819342
rescission,0.00028189822
step,0.000281886
resolution,0.00028091186
removing,0.00028062778
incur,0.0002803389
repaid,0.00028026875
se,0.00027951313
incumbent,0.00027933612
implement,0.00027926452
legitimate,0.0002786904
advertised,0.00027859045
beverage,0.00027828434
euro,0.00027778794
indicate,0.00027773986
save,0.0002772788
null,0.00027721812
reply,0.00027697097
wrongly,0.00027697094
depending,0.0002768972
social,0.0002763458
identifying,0.00027620717
storage,0.0002759652
affected,0.00027559832
transmitted,0.00027503262
merely,0.00027492762
source,0.00027436382
environment,0.00027311288
expense,0.00027274474
fully,0.00027230708
relate,0.00027173266
oral,0.0002713293
phonetic,0.0002711444
transposed,0.00027087788
publicity,0.00027085096
sweden,0.0002708097
finished,0.000270783
immediately,0.0002701829
inasmuch,0.00026970243
software,0.00026932283
english,0.00026927004
handed,0.000268934
interpreting,0.0002686111
incorporation,0.00026855821
signed,0.00026804715
consistent,0.00026771502
check,0.00026766147
observance,0.00026752852
card,0.00026729808
ireland,0.00026647147
invalid,0.00026605892
contact,0.00026553325
group,0.00026521613
serf,0.00026514143
relief,0.00026474937
domain,0.0002647404
stipulate,0.00026470423
lawfulness,0.0002645251
ordering,0.0002644568
suspension,0.0002644287
rather,0.00026413405
2a,0.00026404797
airport,0.00026397037
export,0.00026339423
similarity,0.00026335826
sought,0.00026335393
table,0.00026269432
acquired,0.00026260808
efficiency,0.00026237225
appears,0.00026191823
disproportionate,0.00026185103
automatically,0.00026178354
design,0.00026021627
disposal,0.0002600625
defeat_device,0.00025991318
defeat,0.00025991318
allocated,0.00025916536
importation,0.00025902563
imitation,0.0002590229
rechtbank,0.0002583333
speed,0.00025798773
compulsory,0.00025787362
proximity,0.00025766302
construed,0.0002574071
cigarette,0.00025720926
guarantor,0.00025719946
regulate,0.00025700705
adjustment,0.000256602
adequacy,0.00025658193
confers,0.00025657777
founded,0.0002565581
last,0.000255854
technically_feasible,0.00025552858
technically,0.00025552858
feasible,0.00025552858
restrict,0.00025511862
exhaustively,0.0002550491
bread,0.0002535159
supplemented,0.0002534511
cee,0.00025344765
future,0.00025327
el,0.00025282823
organism,0.00025282722
categorised,0.00025252817
originate,0.00025225244
paris,0.00025193283
reserved,0.00025158748
feed,0.00025156158
gas,0.00025128253
several,0.0002511641
proportion,0.0002509579
prudent,0.0002504329
outstanding,0.00025007842
separate,0.00025006873
mg,0.00024983025
enrichment,0.00024961197
appel,0.00024953956
timeshare,0.0002493639
active,0.00024896083
doorstep,0.0002485341
legitimately,0.00024851775
participating,0.00024844435
referencing,0.0002483268
independence,0.0002480361
impartiality,0.0002480361
independently,0.00024803277
prescribes,0.00024787552
temporally,0.00024787235
unduly,0.00024783897
stipulation,0.00024766263
legally,0.00024738914
reflects,0.0002472856
enters,0.00024697973
consider,0.00024659457
transitional,0.00024591823
disproportionately,0.0002457086
file,0.00024535556
retailer,0.0002450641
freely,0.00024481784
outcome,0.0002447102
mail,0.00024470224
obtaining,0.0002439288
reparation,0.00024342285
sell,0.00024335849
presented,0.00024325238
guaranteeing,0.00024309162
true,0.00024291802
france,0.00024273315
accelerated,0.00024236436
ancillary,0.000241911
follows,0.00024171405
distinguishing,0.00024114102
consiglio,0.00024084568
stato,0.00024084568
complies,0.00024072074
suffered,0.00024071714
usually,0.0002406687
substitution,0.00024062202
precluded,0.00024036005
claiming,0.00024012449
examined,0.00023934049
exposure,0.0002392985
instituted,0.00023901733
suspend,0.00023898849
circulation,0.00023888811
intervention,0.00023875618
peer,0.0002386799
portability,0.00023823549
departure,0.00023807674
merit,0.00023800651
activation,0.00023771173
volume,0.00023746757
management,0.00023663153
compound,0.00023656493
symbol,0.0002361832
nullity,0.00023617818
explanation,0.00023593468
raised,0.00023547938
equipped,0.00023531666
eur,0.00023509817
lodge,0.00023456769
collective,0.0002344251
declare,0.00023438693
protective,0.000234188
packaged,0.00023410957
remains,0.00023370162
observed,0.00023361958
reserve,0.00023328155
creates,0.00023306179
victim,0.00023263028
requesting,0.00023257213
promissory,0.00023198797
alleged,0.00023191777
governed,0.00023189893
rent,0.00023173378
trading,0.00023168378
withdraw,0.00023102251
supplementing,0.00023033307
limiting,0.00023018547
restricting,0.00023000618
claimed,0.00022971684
teu,0.00022940445
extend,0.0002287184
domiciled,0.00022837528
readily,0.00022791376
exemption,0.00022787097
maintained,0.00022779297
